Id	Desc	Name	Atlas	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	Color	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SexReq	SortId	CompoundType	CompondLevel	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	IsCanStorage	IsCanQianKunDai	QianKunDaiGroup	QianKunDaiLevel	IsCanBatchUse	IsNeedAddRemind	IsNeedUseRemind	MaxStorage	SupplyJuqiExp	ItemRmbVal	StallItemID	StallOtherClass	IsNeedSecPasswd
104	10w经验丹，用于客服补偿，请勿放出	Kinh Nghiệm  bồi thường (100 ngàn)	Icon	jingyan	Sử dụng sau có thể thu được 100000 Kinh Nghiệm , chú ý sử dụng thì thực tế thu được Kinh Nghiệm  sẽ được phục vụ khí đẳng cấp bổ trợ hoặc suy giảm, cụ thể mời bạn đi nhân vật giới kiểm tra phục vụ khí đẳng cấp	9	4	1	4	4	1	300	1	1	0	1	0	1	-1	-1	1200	1	1	1	1	4320	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
105	50w经验丹，用于客服补偿，请勿放出	Kinh Nghiệm  bồi thường (500 ngàn)	Icon	jingyan	Sử dụng sau có thể thu được 500000 Kinh Nghiệm , chú ý sử dụng thì thực tế thu được Kinh Nghiệm  sẽ được phục vụ khí đẳng cấp bổ trợ hoặc suy giảm, cụ thể mời bạn đi nhân vật giới kiểm tra phục vụ khí đẳng cấp	9	4	1	4	4	1	300	1	1	0	1	0	1	-1	-1	1200	1	1	1	1	4320	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
106	100w经验丹，用于资料片2前满级补偿	1 triệu Kinh Nghiệm 	Icon	jingyan	[cb2626] giới hạn level 150 sử dụng [-]#r sử dụng sau có thể thu được 1000000 Kinh Nghiệm  #r sử dụng thì thực tế thu được Kinh Nghiệm  sẽ được phục vụ khí đẳng cấp bổ trợ hoặc suy giảm, xin mời ở nhân vật giới phục vụ khí đẳng cấp nơi kiểm tra	9	4	1	4	4	150	150	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	10080	DiaoLuo_HongSeJinNang	0.005	-1	0	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
199	经验丹【示例物品】	Kinh Nghiệm 	Icon	jingyan	Có thể thu được lượng lớn Kinh Nghiệm 	9	4	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
501	50000银币	50000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 50000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
502	60000银币	60000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 60000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
503	70000银币	70000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 70000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
504	80000银币	80000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 80000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
505	90000银币	90000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 90000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
506	100000银币	100000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 100000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
507	110000银币	110000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 110000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
508	120000银币	120000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 120000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
509	130000银币	130000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 130000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
510	20000银币	20000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 20000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
511	文曲-进士-1000金币	1000 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 1000 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_2	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
512	98绑定元宝	98 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 98 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
513	298绑定元宝	298 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 298 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
514	10绑定元宝	10 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 10 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	4	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
515	10000银币	10000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 10000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
516	30000银币	30000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 30000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
517	文曲-状元-5000金币	5000 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 5000 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_3	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
518	文曲-榜眼-4000金币	4000 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 4000 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_2	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
519	文曲-探花-3000金币	3000 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 3000 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_2	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
520	妖兽突袭-50金币	50 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 50 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_1	0.005	-1	1	1	0	-1	-1	1	1	1	-1	0	0	-1	0	0
521	妖兽突袭-100金币	100 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 100 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_1	0.005	-1	1	1	0	-1	-1	1	1	1	-1	0	0	-1	0	0
522	妖兽突袭-150金币	150 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 150 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_1	0.005	-1	1	1	0	-1	-1	1	1	1	-1	0	0	-1	0	0
523	妖兽突袭-200金币	200 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 200 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_1	0.005	-1	1	1	0	-1	-1	1	1	1	-1	0	0	-1	0	0
524	妖兽突袭-250金币	250 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 250 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_2	0.005	-1	1	1	0	-1	-1	1	1	1	-1	0	0	-1	0	0
525	妖兽突袭-500金币	500 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 500 Vàng 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_Coin_2	0.005	-1	1	1	0	-1	-1	1	1	1	-1	0	0	-1	0	0
526	10000金币	10000 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 10000 Vàng 	3	3	1	4	4	1	300	1	0	1	1	0	999	-1	-1	1200	1	1	4	1	-1	DiaoLuo_DaZaoTu	0.005	-1	0	1	0	-1	-1	1	1	1	-1	0	0	-1	0	0
527	500000金币	500000 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 500000 Vàng 	3	3	1	5	5	1	300	1	0	1	1	0	999	-1	-1	1200	1	1	4	1	-1	DiaoLuo_DaZaoTu	0.005	-1	0	1	0	-1	-1	1	1	1	-1	0	0	-1	0	1
528	2000000金币	2000000 Vàng 	Icon	jinbi	Sử dụng sau có thể thu được 2000000 Vàng 	3	3	1	5	5	1	300	1	0	1	1	0	999	-1	-1	1200	1	1	4	1	-1	DiaoLuo_DaZaoTu	0.005	-1	0	1	0	-1	-1	1	1	1	-1	0	0	-1	0	1
529	1000000银币	1000000 Bạc 	Icon	yinbi	Sử dụng sau có thể thu được 1000000 Bạc 	3	3	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YinBi	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
530	50绑定元宝	50 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 50 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
531	100绑定元宝	100 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 100 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
532	150绑定元宝	150 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 150 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
533	200绑定元宝	200 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 200 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
534	250绑定元宝	250 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 250 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
535	300绑定元宝	300 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 300 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
536	350绑定元宝	350 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 350 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
537	400绑定元宝	400 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 400 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
538	450绑定元宝	450 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 450 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
539	500绑定元宝	500 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 500 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
540	188绑定元宝	188 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 188 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
541	388绑定元宝	388 Nguyên Bảo Khóa	Icon	bangdingyuanbao	Sử dụng sau có thể thu được 388 Nguyên Bảo Khóa	3	3	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_YuanBao	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
598	银币【示例物品】	Bạc 	Icon	yinbi	Sử dụng sau có thể thu được Bạc 	9	4	1	3	3	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
599	金币【示例物品】	Vàng 	Icon	jinbi	Sử dụng sau có thể thu được Vàng 	9	4	1	4	4	1	300	1	1	0	1	0	999	-1	-1	1200	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
601	10荣誉-青铜组奖励	10 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 10 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37523	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
602	20荣誉-白银组奖励	20 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 20 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37522	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
603	40荣誉-黄金组奖励	40 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 40 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37521	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
604	60荣誉-白金组奖励	60 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 60 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37520	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
605	80荣誉-钻石组奖励	80 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 80 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37519	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
606	100荣誉-王者组奖励	100 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 100 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37518	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
607	10荣誉-青铜组3名	10 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 10 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37517	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
608	20荣誉-青铜组2名	15 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 15 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37516	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
609	30荣誉-青铜组1名	25 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 25 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37515	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
610	10荣誉-白银组3名	25 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 25 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37514	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
611	20荣誉-白银组2名	30 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 30 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37513	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
612	30荣誉-白银组1名	40 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 40 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37512	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
613	15荣誉-黄金组3名	40 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 40 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37511	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
614	30荣誉-黄金组2名	45 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 45 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37510	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
615	45荣誉-黄金组1名	55 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 55 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37509	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
616	20荣誉-白金组3名	55 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 55 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37508	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
617	40荣誉-白金组2名	60 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 60 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37507	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
618	60荣誉-白金组1名	70 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 70 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37506	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
619	25荣誉-钻石组3名	70 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 70 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37505	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
620	50荣誉-钻石组2名	75 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 75 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37504	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
621	75荣誉-钻石组1名	85 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 85 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37503	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
622	30荣誉-王者组3名	85 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 85 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37502	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
623	60荣誉-王者组2名	90 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 90 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37501	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
624	90荣誉-王者组1名	100 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 100 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37500	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
630	15荣誉-赛季青铜组3名	15 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 15 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37567	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
631	20荣誉-赛季青铜组2名	20 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 20 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37566	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
632	35荣誉-赛季青铜组1名	35 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 35 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37565	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
633	35荣誉-赛季白银组3名	35 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 35 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37564	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
634	45荣誉-赛季白银组2名	45 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 45 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37563	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
635	60荣誉-赛季白银组1名	60 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 60 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37562	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
636	60荣誉-赛季黄金组3名	60 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 60 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37561	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
637	65荣誉-赛季黄金组2名	65 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 65 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37560	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
638	80荣誉-赛季黄金组1名	80 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 80 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37559	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
639	80荣誉-赛季白金组3名	80 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 80 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37558	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
640	90荣誉-赛季白金组2名	90 vinh dự	Icon	rongyuzhi	Sử dụng sau có thể thu được 90 điểm vinh dự trị	3	6	1	3	3	1	300	1	1	0	1	0	999	-1	-1	37557	1	1	1	1	-1	DiaoLuo_HongSeJinNang	0.005	-1	1	1	0	-1	-1	1	0	1	-1	0	0	-1	0	0
