Id	Desc	Name	ScriptId	IsSkillUse	SkillId	ConsumeFlag	CoolDownId	CoolDownNoticeLeftTime	CanUseInBW	UseParamA	UseParamB	UseParamC	UseParamD
23311	道具找回免费（活跃70）等级250	盈福回归礼包壹	216	0	-1	1	-1	0	1	626	0	0	0
23312	道具找回免费（活跃140）等级50	盈福回归礼包贰	216	0	-1	1	-1	0	1	627	0	0	0
23313	道具找回免费（活跃140）等级60	盈福回归礼包贰	216	0	-1	1	-1	0	1	628	0	0	0
23314	道具找回免费（活跃140）等级70	盈福回归礼包贰	216	0	-1	1	-1	0	1	629	0	0	0
23315	道具找回免费（活跃140）等级80	盈福回归礼包贰	216	0	-1	1	-1	0	1	630	0	0	0
23316	道具找回免费（活跃140）等级90	盈福回归礼包贰	216	0	-1	1	-1	0	1	631	0	0	0
23317	道具找回免费（活跃140）等级100	盈福回归礼包贰	216	0	-1	1	-1	0	1	632	0	0	0
23318	道具找回免费（活跃140）等级110	盈福回归礼包贰	216	0	-1	1	-1	0	1	633	0	0	0
23319	道具找回免费（活跃140）等级120	盈福回归礼包贰	216	0	-1	1	-1	0	1	634	0	0	0
23320	道具找回免费（活跃140）等级130	盈福回归礼包贰	216	0	-1	1	-1	0	1	635	0	0	0
23321	道具找回免费（活跃140）等级140	盈福回归礼包贰	216	0	-1	1	-1	0	1	636	0	0	0
23322	道具找回免费（活跃140）等级150	盈福回归礼包贰	216	0	-1	1	-1	0	1	637	0	0	0
23323	道具找回免费（活跃140）等级160	盈福回归礼包贰	216	0	-1	1	-1	0	1	638	0	0	0
23324	道具找回免费（活跃140）等级170	盈福回归礼包贰	216	0	-1	1	-1	0	1	639	0	0	0
23325	道具找回免费（活跃140）等级180	盈福回归礼包贰	216	0	-1	1	-1	0	1	640	0	0	0
23326	道具找回免费（活跃140）等级190	盈福回归礼包贰	216	0	-1	1	-1	0	1	641	0	0	0
23327	道具找回免费（活跃140）等级200	盈福回归礼包贰	216	0	-1	1	-1	0	1	642	0	0	0
23328	道具找回免费（活跃140）等级210	盈福回归礼包贰	216	0	-1	1	-1	0	1	643	0	0	0
23329	道具找回免费（活跃140）等级220	盈福回归礼包贰	216	0	-1	1	-1	0	1	644	0	0	0
23330	道具找回免费（活跃140）等级230	盈福回归礼包贰	216	0	-1	1	-1	0	1	645	0	0	0
23331	道具找回免费（活跃140）等级240	盈福回归礼包贰	216	0	-1	1	-1	0	1	646	0	0	0
23332	道具找回免费（活跃140）等级250	盈福回归礼包贰	216	0	-1	1	-1	0	1	647	0	0	0
23333	道具找回元宝（活跃70）等级50	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	648	0	0	0
23334	道具找回元宝（活跃70）等级60	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	649	0	0	0
23335	道具找回元宝（活跃70）等级70	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	650	0	0	0
23336	道具找回元宝（活跃70）等级80	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	651	0	0	0
23337	道具找回元宝（活跃70）等级90	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	652	0	0	0
23338	道具找回元宝（活跃70）等级100	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	653	0	0	0
23339	道具找回元宝（活跃70）等级110	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	654	0	0	0
23340	道具找回元宝（活跃70）等级120	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	655	0	0	0
23341	道具找回元宝（活跃70）等级130	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	656	0	0	0
23342	道具找回元宝（活跃70）等级140	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	657	0	0	0
23343	道具找回元宝（活跃70）等级150	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	658	0	0	0
23344	道具找回元宝（活跃70）等级160	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	659	0	0	0
23345	道具找回元宝（活跃70）等级170	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	660	0	0	0
23346	道具找回元宝（活跃70）等级180	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	661	0	0	0
23347	道具找回元宝（活跃70）等级190	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	662	0	0	0
23348	道具找回元宝（活跃70）等级200	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	663	0	0	0
23349	道具找回元宝（活跃70）等级210	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	664	0	0	0
23350	道具找回元宝（活跃70）等级220	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	665	0	0	0
23351	道具找回元宝（活跃70）等级230	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	666	0	0	0
23352	道具找回元宝（活跃70）等级240	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	667	0	0	0
23353	道具找回元宝（活跃70）等级250	精品盈福回归礼包壹	216	0	-1	1	-1	0	1	668	0	0	0
23354	道具找回元宝（活跃140）等级50	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	669	0	0	0
23355	道具找回元宝（活跃140）等级60	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	670	0	0	0
23356	道具找回元宝（活跃140）等级70	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	671	0	0	0
23357	道具找回元宝（活跃140）等级80	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	672	0	0	0
23358	道具找回元宝（活跃140）等级90	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	673	0	0	0
23359	道具找回元宝（活跃140）等级100	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	674	0	0	0
23360	道具找回元宝（活跃140）等级110	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	675	0	0	0
23361	道具找回元宝（活跃140）等级120	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	676	0	0	0
23362	道具找回元宝（活跃140）等级130	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	677	0	0	0
23363	道具找回元宝（活跃140）等级140	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	678	0	0	0
23364	道具找回元宝（活跃140）等级150	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	679	0	0	0
23365	道具找回元宝（活跃140）等级160	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	680	0	0	0
23366	道具找回元宝（活跃140）等级170	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	681	0	0	0
23367	道具找回元宝（活跃140）等级180	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	682	0	0	0
23368	道具找回元宝（活跃140）等级190	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	683	0	0	0
23369	道具找回元宝（活跃140）等级200	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	684	0	0	0
23370	道具找回元宝（活跃140）等级210	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	685	0	0	0
23371	道具找回元宝（活跃140）等级220	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	686	0	0	0
23372	道具找回元宝（活跃140）等级230	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	687	0	0	0
23373	道具找回元宝（活跃140）等级240	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	688	0	0	0
23374	道具找回元宝（活跃140）等级250	精品盈福回归礼包贰	216	0	-1	1	-1	0	1	689	0	0	0
23375	染缸宝箱	染缸宝箱	216	0	-1	1	-1	0	1	692	0	0	0
23376	新春炼器礼包	新春炼器礼包	216	0	-1	1	-1	0	1	695	0	0	0
23377	新春雕琢礼包	新春雕琢礼包	216	0	-1	1	-1	0	1	696	0	0	0
23378	八卦石豪血绑定	八卦石豪血礼包	216	0	-1	1	-1	0	1	699	0	0	0
23379	八卦石紫薇绑定	八卦石紫薇礼包	216	0	-1	1	-1	0	1	700	0	0	0
23380	八卦石八凶绑定	八卦石八凶礼包	216	0	-1	1	-1	0	1	701	0	0	0
23381	八卦石黄道绑定	八卦石黄道礼包	216	0	-1	1	-1	0	1	702	0	0	0
23382	八卦石魔煞绑定	八卦石魔煞礼包	216	0	-1	1	-1	0	1	703	0	0	0
23383	八卦石万通绑定	八卦石万通礼包	216	0	-1	1	-1	0	1	704	0	0	0
23384	金铃夫人福袋	金铃夫人福袋	216	0	-1	1	-1	0	1	705	0	0	0
23385	回归登陆好礼壹	回归登陆好礼壹	216	0	-1	1	-1	0	1	707	0	0	0
23386	回归登陆好礼贰	回归登陆好礼贰	216	0	-1	1	-1	0	1	708	0	0	0
23387	回归登陆好礼叁	回归登陆好礼叁	216	0	-1	1	-1	0	1	709	0	0	0
23388	回归登陆好礼肆	回归登陆好礼肆	216	0	-1	1	-1	0	1	710	0	0	0
23389	回归登陆好礼伍	回归登陆好礼伍	216	0	-1	1	-1	0	1	711	0	0	0
23390	活跃度宝箱1	20活跃度宝箱	216	0	-1	1	-1	0	1	712	0	0	0
23391	活跃度宝箱2	40活跃度宝箱	216	0	-1	1	-1	0	1	713	0	0	0
23392	活跃度宝箱3	60活跃度宝箱	216	0	-1	1	-1	0	1	714	0	0	0
23393	活跃度宝箱4	80活跃度宝箱	216	0	-1	1	-1	0	1	715	0	0	0
23394	活跃度宝箱5	100活跃度宝箱	216	0	-1	1	-1	0	1	716	0	0	0
23395	活跃度宝箱6	120活跃度宝箱	216	0	-1	1	-1	0	1	717	0	0	0
23396	活跃度宝箱7	140活跃度宝箱	216	0	-1	1	-1	0	1	718	0	0	0
23397	贺岁版更新豪礼	贺岁版更新豪礼	216	0	-1	1	-1	0	1	721	0	0	0
23398	贺岁版回归豪礼	贺岁版回归豪礼	216	0	-1	1	-1	0	1	722	0	0	0
23399	贺岁版新手豪礼	贺岁版新手豪礼	216	0	-1	1	-1	0	1	723	0	0	0
25003	隐藏任务称号	南柯一梦	222	-1	-1	1	-1	0	1	89	0	0	0
25004	SNS分享活动	分享礼包	216	0	-1	1	-1	0	1	12	0	0	0
25005	SNS分享活动	羁绊礼包	216	0	-1	1	-1	0	1	13	0	0	0
25006	SNS分享活动	挚友礼包·壹	216	0	-1	1	-1	0	1	14	0	0	0
25007	SNS分享活动	挚友礼包·贰	216	0	-1	1	-1	0	1	15	0	0	0
25008	SNS分享活动	挚友礼包·叁	216	0	-1	1	-1	0	1	16	0	0	0
25009	SNS分享活动	成长礼包·壹	216	0	-1	1	-1	0	1	17	0	0	0
25010	SNS分享活动	成长礼包·贰	216	0	-1	1	-1	0	1	18	0	0	0
25011	SNS分享活动	成长礼包·叁	216	0	-1	1	-1	0	1	19	0	0	0
25013	小凡套装包	小凡套大礼包	216	-1	-1	1	-1	0	1	20	0	0	0
25014	鬼厉套装包	鬼厉套大礼包	216	-1	-1	1	-1	0	1	21	0	0	0
25015	雪琪套装包	雪琪套大礼包	216	-1	-1	1	-1	0	1	22	0	0	0
25016	碧瑶套装包	碧瑶套大礼包	216	-1	-1	1	-1	0	1	23	0	0	0
25018	SNS分享活动（使用方）	羁绊礼包	216	0	-1	1	-1	0	1	99	0	0	0
25019	时装拉新任务礼包	辛苦大礼包	216	0	-1	1	-1	0	1	105	0	0	0
25020	合服补偿礼包-通用	合服补偿礼包	216	0	-1	1	-1	0	1	153	0	0	0
25021	合服补偿礼包-角色重名	合服角色重名补偿礼包	216	0	-1	1	-1	0	1	154	0	0	0
25022	合服补偿礼包-帮派重名	合服帮派重名补偿礼包	216	0	-1	1	-1	0	1	155	0	0	0
25023	合服补偿礼包-家族重名	合服家族重名补偿礼包	216	0	-1	1	-1	0	1	156	0	0	0
25024	合服补偿礼包-帮派消亡	合服帮派消亡补偿礼包	216	0	-1	1	-1	0	1	157	0	0	0
25025	合服补偿礼包-家族消亡	合服家族消亡补偿礼包	216	0	-1	1	-1	0	1	158	0	0	0
25026	6元日卡礼包	日进斗金礼包	216	0	-1	1	-1	0	1	231	0	0	0
25028	灵狐男套装包	灵狐(男)·套装	216	0	-1	1	-1	0	1	289	0	0	0
25029	灵狐女套装包	灵狐(女)·套装	216	0	-1	1	-1	0	1	290	0	0	0
28032	等级礼包-10级（晚于服务器第1天）	健步如飞-10级	216	0	-1	1	-1	0	1	462	0	0	0
28033	等级礼包-20级（晚于服务器第1档）	健步如飞-20级	216	0	-1	1	-1	0	1	463	0	0	0
28034	等级礼包-30级（晚于服务器第1档）	健步如飞-30级	216	0	-1	1	-1	0	1	464	0	0	0
28035	等级礼包-35级（晚于服务器第1档）	健步如飞-35级	216	0	-1	1	-1	0	1	465	0	0	0
28036	等级礼包-40级（晚于服务器第1档）	健步如飞-40级	216	0	-1	1	-1	0	1	466	0	0	0
28037	等级礼包-45级（晚于服务器第1档）	健步如飞-45级	216	0	-1	1	-1	0	1	467	0	0	0
28038	等级礼包-50级（晚于服务器第1档）	健步如飞-50级	216	0	-1	1	-1	0	1	468	0	0	0
28039	等级礼包-55级（晚于服务器第1档）	健步如飞-55级	216	0	-1	1	-1	0	1	469	0	0	0
28040	等级礼包-60级（晚于服务器第1档）	健步如飞-60级	216	0	-1	1	-1	0	1	470	0	0	0
28041	等级礼包-65级（晚于服务器第1档）	健步如飞-65级	216	0	-1	1	-1	0	1	471	0	0	0
28042	等级礼包-70级（晚于服务器第1档）	健步如飞-70级	216	0	-1	1	-1	0	1	472	0	0	0
28043	等级礼包-75级（晚于服务器第1档）	健步如飞-75级	216	0	-1	1	-1	0	1	473	0	0	0
28044	等级礼包-80级（晚于服务器第1档）	健步如飞-80级	216	0	-1	1	-1	0	1	474	0	0	0
28045	等级礼包-85级（晚于服务器第1档）	健步如飞-85级	216	0	-1	1	-1	0	1	475	0	0	0
28046	等级礼包-90级（晚于服务器第1档）	健步如飞-90级	216	0	-1	1	-1	0	1	476	0	0	0
28047	等级礼包-95级（晚于服务器第1档）	健步如飞-95级	216	0	-1	1	-1	0	1	477	0	0	0
28048	等级礼包-100级（晚于服务器第1档）	健步如飞-100级	216	0	-1	1	-1	0	1	478	0	0	0
28049	等级礼包-105级（晚于服务器第1档）	健步如飞-105级	216	0	-1	1	-1	0	1	479	0	0	0
28050	等级礼包-110级（晚于服务器第1档）	健步如飞-110级	216	0	-1	1	-1	0	1	480	0	0	0
28051	等级礼包-115级（晚于服务器第1档）	健步如飞-115级	216	0	-1	1	-1	0	1	481	0	0	0
28052	等级礼包-120级（晚于服务器第1档）	健步如飞-120级	216	0	-1	1	-1	0	1	482	0	0	0
28053	等级礼包-125级（晚于服务器第1档）	健步如飞-125级	216	0	-1	1	-1	0	1	483	0	0	0
28054	等级礼包-130级（晚于服务器第1档）	健步如飞-130级	216	0	-1	1	-1	0	1	484	0	0	0
28055	等级礼包-135级（晚于服务器第1档）	健步如飞-135级	216	0	-1	1	-1	0	1	485	0	0	0
28056	等级礼包-140级（晚于服务器第1档）	健步如飞-140级	216	0	-1	1	-1	0	1	486	0	0	0
28057	等级礼包-145级（晚于服务器第1档）	健步如飞-145级	216	0	-1	1	-1	0	1	487	0	0	0
28058	等级礼包-150级（晚于服务器第1档）	健步如飞-150级	216	0	-1	1	-1	0	1	488	0	0	0
28059	等级礼包-飞升60级（晚于服务器第1档）	健步如飞-飞升60级	216	0	-1	1	-1	0	1	489	0	0	0
28060	等级礼包-飞升65级（晚于服务器第1档）	健步如飞-飞升65级	216	0	-1	1	-1	0	1	490	0	0	0
28061	等级礼包-飞升70级（晚于服务器第1档）	健步如飞-飞升70级	216	0	-1	1	-1	0	1	491	0	0	0
28062	等级礼包-飞升75级（晚于服务器第1档）	健步如飞-飞升75级	216	0	-1	1	-1	0	1	492	0	0	0
28063	等级礼包-飞升80级（晚于服务器第1档）	健步如飞-飞升80级	216	0	-1	1	-1	0	1	493	0	0	0
28064	等级礼包-飞升85级（晚于服务器第1档）	健步如飞-飞升85级	216	0	-1	1	-1	0	1	494	0	0	0
28065	等级礼包-飞升90级（晚于服务器第1档）	健步如飞-飞升90级	216	0	-1	1	-1	0	1	495	0	0	0
28066	等级礼包-飞升95级（晚于服务器第1档）	健步如飞-飞升95级	216	0	-1	1	-1	0	1	496	0	0	0
28067	等级礼包-飞升100级（晚于服务器第1档）	健步如飞-飞升100级	216	0	-1	1	-1	0	1	497	0	0	0
28068	等级礼包-飞升105级（晚于服务器第1档）	健步如飞-飞升105级	216	0	-1	1	-1	0	1	498	0	0	0
28069	等级礼包-飞升110级（晚于服务器第1档）	健步如飞-飞升110级	216	0	-1	1	-1	0	1	499	0	0	0
28070	等级礼包-飞升115级（晚于服务器第1档）	健步如飞-飞升115级	216	0	-1	1	-1	0	1	500	0	0	0
28071	等级礼包-飞升120级（晚于服务器第1档）	健步如飞-飞升120级	216	0	-1	1	-1	0	1	501	0	0	0
28072	等级礼包-飞升125级（晚于服务器第1档）	健步如飞-飞升125级	216	0	-1	1	-1	0	1	502	0	0	0
28073	等级礼包-飞升130级（晚于服务器第1档）	健步如飞-飞升130级	216	0	-1	1	-1	0	1	503	0	0	0
28074	等级礼包-飞升135级（晚于服务器第1档）	健步如飞-飞升135级	216	0	-1	1	-1	0	1	504	0	0	0
28075	等级礼包-飞升140级（晚于服务器第1档）	健步如飞-飞升140级	216	0	-1	1	-1	0	1	505	0	0	0
28076	等级礼包-飞升145级（晚于服务器第1档）	健步如飞-飞升145级	216	0	-1	1	-1	0	1	506	0	0	0
28077	等级礼包-飞升150级（晚于服务器第1档）	健步如飞-飞升150级	216	0	-1	1	-1	0	1	507	0	0	0
28078	等级礼包-飞升155级（晚于服务器第1档）	健步如飞-飞升155级	216	0	-1	1	-1	0	1	508	0	0	0
28079	等级礼包-飞升160级（晚于服务器第1档）	健步如飞-飞升160级	216	0	-1	1	-1	0	1	509	0	0	0
28080	等级礼包-10级（晚于服务器第2天）	风驰电掣-10级	216	0	-1	1	-1	0	1	510	0	0	0
28081	等级礼包-20级（晚于服务器第2档）	风驰电掣-20级	216	0	-1	1	-1	0	1	511	0	0	0
28082	等级礼包-30级（晚于服务器第2档）	风驰电掣-30级	216	0	-1	1	-1	0	1	512	0	0	0
28083	等级礼包-35级（晚于服务器第2档）	风驰电掣-35级	216	0	-1	1	-1	0	1	513	0	0	0
28084	等级礼包-40级（晚于服务器第2档）	风驰电掣-40级	216	0	-1	1	-1	0	1	514	0	0	0
28085	等级礼包-45级（晚于服务器第2档）	风驰电掣-45级	216	0	-1	1	-1	0	1	515	0	0	0
28086	等级礼包-50级（晚于服务器第2档）	风驰电掣-50级	216	0	-1	1	-1	0	1	516	0	0	0
28087	等级礼包-55级（晚于服务器第2档）	风驰电掣-55级	216	0	-1	1	-1	0	1	517	0	0	0
28088	等级礼包-60级（晚于服务器第2档）	风驰电掣-60级	216	0	-1	1	-1	0	1	518	0	0	0
28089	等级礼包-65级（晚于服务器第2档）	风驰电掣-65级	216	0	-1	1	-1	0	1	519	0	0	0
28090	等级礼包-70级（晚于服务器第2档）	风驰电掣-70级	216	0	-1	1	-1	0	1	520	0	0	0
28091	等级礼包-75级（晚于服务器第2档）	风驰电掣-75级	216	0	-1	1	-1	0	1	521	0	0	0
28092	等级礼包-80级（晚于服务器第2档）	风驰电掣-80级	216	0	-1	1	-1	0	1	522	0	0	0
28093	等级礼包-85级（晚于服务器第2档）	风驰电掣-85级	216	0	-1	1	-1	0	1	523	0	0	0
28094	等级礼包-90级（晚于服务器第2档）	风驰电掣-90级	216	0	-1	1	-1	0	1	524	0	0	0
28095	等级礼包-95级（晚于服务器第2档）	风驰电掣-95级	216	0	-1	1	-1	0	1	525	0	0	0
28096	等级礼包-100级（晚于服务器第2档）	风驰电掣-100级	216	0	-1	1	-1	0	1	526	0	0	0
28097	等级礼包-105级（晚于服务器第2档）	风驰电掣-105级	216	0	-1	1	-1	0	1	527	0	0	0
28098	等级礼包-110级（晚于服务器第2档）	风驰电掣-110级	216	0	-1	1	-1	0	1	528	0	0	0
28099	等级礼包-115级（晚于服务器第2档）	风驰电掣-115级	216	0	-1	1	-1	0	1	529	0	0	0
28100	等级礼包-120级（晚于服务器第2档）	风驰电掣-120级	216	0	-1	1	-1	0	1	530	0	0	0
28101	等级礼包-125级（晚于服务器第2档）	风驰电掣-125级	216	0	-1	1	-1	0	1	531	0	0	0
28102	等级礼包-130级（晚于服务器第2档）	风驰电掣-130级	216	0	-1	1	-1	0	1	532	0	0	0
28103	等级礼包-135级（晚于服务器第2档）	风驰电掣-135级	216	0	-1	1	-1	0	1	533	0	0	0
28104	等级礼包-140级（晚于服务器第2档）	风驰电掣-140级	216	0	-1	1	-1	0	1	534	0	0	0
28105	等级礼包-145级（晚于服务器第2档）	风驰电掣-145级	216	0	-1	1	-1	0	1	535	0	0	0
28106	等级礼包-150级（晚于服务器第2档）	风驰电掣-150级	216	0	-1	1	-1	0	1	536	0	0	0
28107	等级礼包-飞升60级（晚于服务器第2档）	风驰电掣-飞升60级	216	0	-1	1	-1	0	1	537	0	0	0
28108	等级礼包-飞升65级（晚于服务器第2档）	风驰电掣-飞升65级	216	0	-1	1	-1	0	1	538	0	0	0
28109	等级礼包-飞升70级（晚于服务器第2档）	风驰电掣-飞升70级	216	0	-1	1	-1	0	1	539	0	0	0
28110	等级礼包-飞升75级（晚于服务器第2档）	风驰电掣-飞升75级	216	0	-1	1	-1	0	1	540	0	0	0
28111	等级礼包-飞升80级（晚于服务器第2档）	风驰电掣-飞升80级	216	0	-1	1	-1	0	1	541	0	0	0
28112	等级礼包-飞升85级（晚于服务器第2档）	风驰电掣-飞升85级	216	0	-1	1	-1	0	1	542	0	0	0
28113	等级礼包-飞升90级（晚于服务器第2档）	风驰电掣-飞升90级	216	0	-1	1	-1	0	1	543	0	0	0
28114	等级礼包-飞升95级（晚于服务器第2档）	风驰电掣-飞升95级	216	0	-1	1	-1	0	1	544	0	0	0
28115	等级礼包-飞升100级（晚于服务器第2档）	风驰电掣-飞升100级	216	0	-1	1	-1	0	1	545	0	0	0
28116	等级礼包-飞升105级（晚于服务器第2档）	风驰电掣-飞升105级	216	0	-1	1	-1	0	1	546	0	0	0
28117	等级礼包-飞升110级（晚于服务器第2档）	风驰电掣-飞升110级	216	0	-1	1	-1	0	1	547	0	0	0
28118	等级礼包-飞升115级（晚于服务器第2档）	风驰电掣-飞升115级	216	0	-1	1	-1	0	1	548	0	0	0
28119	等级礼包-飞升120级（晚于服务器第2档）	风驰电掣-飞升120级	216	0	-1	1	-1	0	1	549	0	0	0
28120	等级礼包-飞升125级（晚于服务器第2档）	风驰电掣-飞升125级	216	0	-1	1	-1	0	1	550	0	0	0
28121	等级礼包-飞升130级（晚于服务器第2档）	风驰电掣-飞升130级	216	0	-1	1	-1	0	1	551	0	0	0
28122	等级礼包-飞升135级（晚于服务器第2档）	风驰电掣-飞升135级	216	0	-1	1	-1	0	1	552	0	0	0
28123	等级礼包-飞升140级（晚于服务器第2档）	风驰电掣-飞升140级	216	0	-1	1	-1	0	1	553	0	0	0
28124	等级礼包-飞升145级（晚于服务器第2档）	风驰电掣-飞升145级	216	0	-1	1	-1	0	1	554	0	0	0
28125	等级礼包-飞升150级（晚于服务器第2档）	风驰电掣-飞升150级	216	0	-1	1	-1	0	1	555	0	0	0
28126	等级礼包-飞升155级（晚于服务器第2档）	风驰电掣-飞升155级	216	0	-1	1	-1	0	1	556	0	0	0
28127	等级礼包-飞升160级（晚于服务器第2档）	风驰电掣-飞升160级	216	0	-1	1	-1	0	1	557	0	0	0
28128	等级礼包-10级（晚于服务器第3天）	奔逸绝尘-10级	216	0	-1	1	-1	0	1	558	0	0	0
28129	等级礼包-20级（晚于服务器第3档）	奔逸绝尘-20级	216	0	-1	1	-1	0	1	559	0	0	0
28130	等级礼包-30级（晚于服务器第3档）	奔逸绝尘-30级	216	0	-1	1	-1	0	1	560	0	0	0
28131	等级礼包-35级（晚于服务器第3档）	奔逸绝尘-35级	216	0	-1	1	-1	0	1	561	0	0	0
28132	等级礼包-40级（晚于服务器第3档）	奔逸绝尘-40级	216	0	-1	1	-1	0	1	562	0	0	0
28133	等级礼包-45级（晚于服务器第3档）	奔逸绝尘-45级	216	0	-1	1	-1	0	1	563	0	0	0
28134	等级礼包-50级（晚于服务器第3档）	奔逸绝尘-50级	216	0	-1	1	-1	0	1	564	0	0	0
28135	等级礼包-55级（晚于服务器第3档）	奔逸绝尘-55级	216	0	-1	1	-1	0	1	565	0	0	0
28136	等级礼包-60级（晚于服务器第3档）	奔逸绝尘-60级	216	0	-1	1	-1	0	1	566	0	0	0
28137	等级礼包-65级（晚于服务器第3档）	奔逸绝尘-65级	216	0	-1	1	-1	0	1	567	0	0	0
28138	等级礼包-70级（晚于服务器第3档）	奔逸绝尘-70级	216	0	-1	1	-1	0	1	568	0	0	0
28139	等级礼包-75级（晚于服务器第3档）	奔逸绝尘-75级	216	0	-1	1	-1	0	1	569	0	0	0
28140	等级礼包-80级（晚于服务器第3档）	奔逸绝尘-80级	216	0	-1	1	-1	0	1	570	0	0	0
28141	等级礼包-85级（晚于服务器第3档）	奔逸绝尘-85级	216	0	-1	1	-1	0	1	571	0	0	0
28142	等级礼包-90级（晚于服务器第3档）	奔逸绝尘-90级	216	0	-1	1	-1	0	1	572	0	0	0
28143	等级礼包-95级（晚于服务器第3档）	奔逸绝尘-95级	216	0	-1	1	-1	0	1	573	0	0	0
28144	等级礼包-100级（晚于服务器第3档）	奔逸绝尘-100级	216	0	-1	1	-1	0	1	574	0	0	0
28145	等级礼包-105级（晚于服务器第3档）	奔逸绝尘-105级	216	0	-1	1	-1	0	1	575	0	0	0
28146	等级礼包-110级（晚于服务器第3档）	奔逸绝尘-110级	216	0	-1	1	-1	0	1	576	0	0	0
28147	等级礼包-115级（晚于服务器第3档）	奔逸绝尘-115级	216	0	-1	1	-1	0	1	577	0	0	0
28148	等级礼包-120级（晚于服务器第3档）	奔逸绝尘-120级	216	0	-1	1	-1	0	1	578	0	0	0
28149	等级礼包-125级（晚于服务器第3档）	奔逸绝尘-125级	216	0	-1	1	-1	0	1	579	0	0	0
28150	等级礼包-130级（晚于服务器第3档）	奔逸绝尘-130级	216	0	-1	1	-1	0	1	580	0	0	0
28151	等级礼包-135级（晚于服务器第3档）	奔逸绝尘-135级	216	0	-1	1	-1	0	1	581	0	0	0
28152	等级礼包-140级（晚于服务器第3档）	奔逸绝尘-140级	216	0	-1	1	-1	0	1	582	0	0	0
28153	等级礼包-145级（晚于服务器第3档）	奔逸绝尘-145级	216	0	-1	1	-1	0	1	583	0	0	0
28154	等级礼包-150级（晚于服务器第3档）	奔逸绝尘-150级	216	0	-1	1	-1	0	1	584	0	0	0
28155	等级礼包-飞升60级（晚于服务器第3档）	奔逸绝尘-飞升60级	216	0	-1	1	-1	0	1	585	0	0	0
28156	等级礼包-飞升65级（晚于服务器第3档）	奔逸绝尘-飞升65级	216	0	-1	1	-1	0	1	586	0	0	0
28157	等级礼包-飞升70级（晚于服务器第3档）	奔逸绝尘-飞升70级	216	0	-1	1	-1	0	1	587	0	0	0
28158	等级礼包-飞升75级（晚于服务器第3档）	奔逸绝尘-飞升75级	216	0	-1	1	-1	0	1	588	0	0	0
28159	等级礼包-飞升80级（晚于服务器第3档）	奔逸绝尘-飞升80级	216	0	-1	1	-1	0	1	589	0	0	0
28160	等级礼包-飞升85级（晚于服务器第3档）	奔逸绝尘-飞升85级	216	0	-1	1	-1	0	1	590	0	0	0
28161	等级礼包-飞升90级（晚于服务器第3档）	奔逸绝尘-飞升90级	216	0	-1	1	-1	0	1	591	0	0	0
28162	等级礼包-飞升95级（晚于服务器第3档）	奔逸绝尘-飞升95级	216	0	-1	1	-1	0	1	592	0	0	0
28163	等级礼包-飞升100级（晚于服务器第3档）	奔逸绝尘-飞升100级	216	0	-1	1	-1	0	1	593	0	0	0
28164	等级礼包-飞升105级（晚于服务器第3档）	奔逸绝尘-飞升105级	216	0	-1	1	-1	0	1	594	0	0	0
