Id	Desc	LimitID	BonusID	MisType	LogicType	LogicID	ScriptID	NextMisID0	NextMisID1	NextMisID2	NextMisID3	NextMisID4	ChapterID	IsClientMis	IsCanAskHelp
295	主线-心有愧疚	295	295	1	3	90	1036	296	-1	-1	-1	-1	28	0	0
296	主线-召集弟子	296	296	1	-1	-1	-1	297	-1	-1	-1	-1	28	0	0
297	主线-总堂之会	297	297	1	5	46	-1	298	-1	-1	-1	-1	28	0	0
298	主线-闹事师兄	298	298	1	7	10	-1	299	-1	-1	-1	-1	28	0	0
299	主线-自负无能	299	299	1	1	68	-1	300	-1	-1	-1	-1	28	0	0
300	主线-杀生和尚	300	300	1	3	91	1036	301	-1	-1	-1	-1	28	0	0
301	主线-何以服众	301	301	1	-1	-1	1016	302	-1	-1	-1	-1	28	0	0
302	主线-盛情难却	302	302	1	3	92	1036	303	-1	-1	-1	-1	28	0	0
303	主线-当断即断	303	303	1	1	69	-1	304	-1	-1	-1	-1	28	0	0
304	主线-探入青云	304	304	1	5	47	1017	305	-1	-1	-1	-1	28	0	0
305	主线-作乱山魈	305	305	1	2	19	-1	306	-1	-1	-1	-1	29	0	0
306	主线-灵尊之怒	306	306	1	5	50	-1	307	-1	-1	-1	-1	29	0	0
307	主线-小灰踪迹	307	307	1	9	25	1013	308	-1	-1	-1	-1	29	0	0
308	主线-坚韧黑竹	308	308	1	2	20	-1	309	-1	-1	-1	-1	29	0	0
309	主线-昔日之怨	309	309	1	-1	-1	1013	1042	-1	-1	-1	-1	29	0	0
310	主线-青云衣物	310	310	1	6	21	-1	311	-1	-1	-1	-1	29	0	0
311	主线-变身混入	311	311	1	9	31	1015	312	-1	-1	-1	-1	29	0	0
312	主线-天机之秘	312	312	1	5	51	-1	313	-1	-1	-1	-1	29	0	0
313	主线-魂牵梦萦	313	313	1	1	70	-1	314	-1	-1	-1	-1	29	0	0
314	主线-出手相助	314	314	1	5	48	1017	315	-1	-1	-1	-1	29	0	0
315	主线-千里传音	315	315	1	3	93	1036	316	-1	-1	-1	-1	29	0	0
316	主线-朱雀之劝	316	316	1	1	71	-1	317	-1	-1	-1	-1	30	0	0
317	主线-掌门之命	317	317	1	3	94	1036	318	-1	-1	-1	-1	30	0	0
318	主线-死灰复燃	318	318	1	1	72	-1	319	-1	-1	-1	-1	30	0	0
319	主线-宗主之命	319	319	1	3	95	1036	320	-1	-1	-1	-1	30	0	0
320	主线-朱雀灵印	320	320	1	1	73	-1	322	-1	-1	-1	-1	30	0	0
321	【废弃】主线-飞行之法	321	321	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0
322	主线-碑文拓印	322	322	1	9	27	-1	369	-1	-1	-1	-1	30	0	0
323	主线-空桑之行	323	323	1	5	49	-1	372	-1	-1	-1	-1	30	0	0
324	主线-普方师叔	324	324	1	3	96	1036	217	-1	-1	-1	-1	20	0	0
325	主线-飞行之法	325	325	1	-1	-1	1021	355	-1	-1	-1	-1	4	0	0
326	支线-青云-宠物教学-萌宠情缘	326	326	2	5	372	-1	327	-1	-1	-1	-1	7	0	0
327	支线-青云-宠物教学-捕宠神器（道具领取）	327	327	2	-1	-1	1026	328	-1	-1	-1	-1	7	0	0
328	支线-青云-宠物教学-路遇萌狗（宠物捕捉）	328	328	2	-1	-1	1025	329	-1	-1	-1	-1	7	0	0
329	支线-青云-宠物教学-并肩作战（宠物出战）	329	329	2	-1	-1	1027	330	-1	-1	-1	-1	7	0	0
330	支线-青云-宠物教学-带你变强（宠物升级）	330	330	2	-1	-1	1035	331	-1	-1	-1	-1	7	0	0
331	支线-青云-宠物教学-更加强力（宠物加点）	331	331	2	-1	-1	1040	-1	-1	-1	-1	-1	7	0	0
332	【废弃】支线-青云-宠物教学-训练有素	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	7	0	0
333	支线-合欢-宠物教学-萌宠情缘	333	333	2	5	373	-1	334	-1	-1	-1	-1	13	0	0
334	支线-合欢-宠物教学-捕宠神器（道具领取）	334	334	2	-1	-1	1026	335	-1	-1	-1	-1	13	0	0
335	支线-合欢-宠物教学-路遇灵猴（宠物捕捉）	335	335	2	-1	-1	1025	336	-1	-1	-1	-1	13	0	0
336	支线-合欢-宠物教学-并肩作战（宠物出战）	336	336	2	-1	-1	1027	337	-1	-1	-1	-1	13	0	0
337	支线-合欢-宠物教学-带你变强（宠物升级）	337	337	2	-1	-1	1035	338	-1	-1	-1	-1	13	0	0
338	支线-合欢-宠物教学-更加强力（宠物加点）	338	338	2	-1	-1	1040	-1	-1	-1	-1	-1	13	0	0
339	【废弃】支线-合欢-宠物教学-训练有素	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	13	0	0
340	支线-天音-宠物教学-萌宠情缘	340	340	2	5	374	-1	341	-1	-1	-1	-1	19	0	0
341	支线-天音-宠物教学-捕宠神器（道具领取）	341	341	2	-1	-1	1026	342	-1	-1	-1	-1	19	0	0
342	支线-天音-宠物教学-路遇灵猴（宠物捕捉）	342	342	2	-1	-1	1025	343	-1	-1	-1	-1	19	0	0
343	支线-天音-宠物教学-并肩作战（宠物出战）	343	343	2	-1	-1	1027	344	-1	-1	-1	-1	19	0	0
344	支线-天音-宠物教学-带你变强（宠物升级）	344	344	2	-1	-1	1035	345	-1	-1	-1	-1	19	0	0
345	支线-天音-宠物教学-更加强力（宠物加点）	345	345	2	-1	-1	1040	-1	-1	-1	-1	-1	19	0	0
346	【废弃】支线-天音-宠物教学-训练有素	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	19	0	0
347	支线-鬼王-宠物教学-萌宠情缘	347	347	2	5	375	-1	348	-1	-1	-1	-1	25	0	0
348	支线-鬼王-宠物教学-捕宠神器（道具领取）	348	348	2	-1	-1	1026	349	-1	-1	-1	-1	25	0	0
349	支线-鬼王-宠物教学-路遇灵猴（宠物捕捉）	349	349	2	-1	-1	1025	350	-1	-1	-1	-1	25	0	0
350	支线-鬼王-宠物教学-并肩作战（宠物出战）	350	350	2	-1	-1	1027	351	-1	-1	-1	-1	25	0	0
351	支线-鬼王-宠物教学-带你变强（宠物升级）	351	351	2	-1	-1	1035	352	-1	-1	-1	-1	25	0	0
352	支线-鬼王-宠物教学-更加强力（宠物加点）	352	352	2	-1	-1	1040	-1	-1	-1	-1	-1	25	0	0
353	【废弃】支线-鬼王-宠物教学-训练有素	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	25	0	0
354	主线-仙风道骨	354	354	1	3	4	1036	14	-1	-1	-1	-1	1	0	0
355	主线-拜访老友	355	355	1	-1	-1	-1	43	-1	-1	-1	-1	4	0	0
356	主线-突来麻烦	356	356	1	3	105	1036	357	-1	-1	-1	-1	3	0	0
357	主线-酒醉红颜	357	357	1	-1	-1	1019	31	-1	-1	-1	-1	3	0	0
358	主线－询问其详	358	358	1	3	106	1036	359	-1	-1	-1	-1	4	0	0
359	主线-严惩逃兵	359	359	1	2	21	-1	39	-1	-1	-1	-1	4	0	0
360	主线-惩治匪患	360	360	1	2	22	-1	53	-1	-1	-1	-1	5	0	0
361	支线-幻月古洞	361	361	2	-1	-1	1031	-1	-1	-1	-1	-1	31	0	0
362	支线-草庙疑云	362	362	2	-1	-1	1031	-1	-1	-1	-1	-1	31	0	0
363	支线-死灵渊	363	363	2	-1	-1	1031	-1	-1	-1	-1	-1	31	0	0
364	支线-炼器渊	364	364	2	-1	-1	-1	-1	-1	-1	-1	-1	31	0	0
365	支线-聚气	365	365	2	-1	-1	1006	-1	-1	-1	-1	-1	31	0	0
366	支线-加入帮会	366	366	2	-1	-1	1032	-1	-1	-1	-1	-1	31	0	0
367	支线-彻夜不眠	367	367	2	2	214	-1	-1	-1	-1	-1	-1	31	0	0
368	主线-青云升级35级	368	368	1	8	1	-1	2259	-1	-1	-1	-1	12	0	0
369	主线-鬼王升级35级	369	369	1	8	2	-1	2271	-1	-1	-1	-1	30	0	0
370	主线-天音升级35级	370	370	1	8	3	-1	2265	-1	-1	-1	-1	24	0	0
371	主线-合欢升级35级	371	371	1	8	4	-1	2277	-1	-1	-1	-1	18	0	0
372	主线-空桑山-巡山喽啰	372	372	1	3	192	1036	373	-1	-1	-1	-1	32	0	0
373	主线-空桑山-初探炼血	373	373	1	1	84	-1	374	-1	-1	-1	-1	32	0	0
374	主线-空桑山-买路钱	374	374	1	7	15	-1	375	-1	-1	-1	-1	32	0	0
375	主线-空桑山-拜见当家	375	375	1	3	123	1036	376	-1	-1	-1	-1	32	0	0
376	主线-空桑山-炼血死敌	376	376	1	1	85	-1	377	-1	-1	-1	-1	32	0	0
377	主线-空桑山-血幅肆虐	377	377	1	2	25	-1	378	-1	-1	-1	-1	32	0	0
378	主线-空桑山-怪异标记	378	378	1	9	108	-1	379	-1	-1	-1	-1	32	0	0
379	主线-空桑山-报告寨主	379	379	1	3	124	1036	380	-1	-1	-1	-1	32	0	0
380	主线-空桑山-以牙还牙	380	380	1	2	27	-1	381	-1	-1	-1	-1	32	0	0
381	主线-空桑山-相争空桑	381	381	1	1	86	-1	382	-1	-1	-1	-1	32	0	0
382	主线-空桑山-欲探空桑	382	382	1	5	54	-1	383	-1	-1	-1	-1	33	0	0
383	主线-空桑山-暗流涌动	383	383	1	1	87	-1	384	-1	-1	-1	-1	33	0	0
384	主线-空桑山-或可一用	384	384	1	3	125	1036	385	-1	-1	-1	-1	33	0	0
385	主线-空桑山-深入空桑	385	385	1	5	55	-1	386	-1	-1	-1	-1	33	0	0
386	主线-空桑山-路遇野狗	386	386	1	3	126	1036	387	-1	-1	-1	-1	33	0	0
387	主线-空桑山-人模狗样	387	387	1	1	88	-1	388	-1	-1	-1	-1	33	0	0
388	主线-空桑山-收服流寇	388	388	1	2	28	-1	389	-1	-1	-1	-1	33	0	0
389	主线-空桑山-炼血立威	389	389	1	3	170	-1	390	-1	-1	-1	-1	33	0	0
390	主线-空桑山-获取信任	390	390	1	5	56	-1	391	-1	-1	-1	-1	33	0	0
391	主线-空桑山-死灵深渊	391	391	1	9	33	-1	2129	-1	-1	-1	-1	34	0	0
392	主线-空桑山-突遇袭击	392	392	1	7	16	-1	-1	393	394	395	396	34	0	0
393	主线-空桑山-白衣飘飘-青云	393	393	1	1	89	-1	397	-1	-1	-1	-1	34	0	0
394	主线-空桑山-白衣飘飘-天音	394	394	1	1	90	-1	397	-1	-1	-1	-1	34	0	0
395	主线-空桑山-白衣飘飘-鬼王	395	395	1	1	91	-1	397	-1	-1	-1	-1	34	0	0
396	主线-空桑山-白衣飘飘-合欢	396	396	1	1	92	-1	397	-1	-1	-1	-1	34	0	0
397	主线-空桑山-探索浮台	397	397	1	5	128	-1	398	-1	-1	-1	-1	34	0	0
398	主线-空桑山-嘈杂树林	398	398	1	5	57	-1	399	-1	-1	-1	-1	34	0	0
399	主线-空桑山-黑水玄蛇	399	399	1	5	58	-1	400	-1	-1	-1	-1	34	0	0
400	主线-空桑山-死里逃生	400	400	1	3	127	1036	401	-1	-1	-1	-1	34	0	0
401	主线-空桑山-再生变故	401	401	1	3	128	1036	402	-1	-1	-1	-1	34	0	0
402	主线-空桑山-逃离危机	402	402	1	5	59	-1	403	-1	-1	-1	-1	34	0	0
403	主线-空桑山-分头行动	403	403	1	3	129	1036	404	-1	-1	-1	-1	34	0	0
404	主线-空桑山-重整旗鼓	404	404	1	9	34	-1	405	-1	-1	-1	-1	35	0	0
405	主线-空桑山-再寻炼血	405	405	1	3	130	1036	406	-1	-1	-1	-1	35	0	0
406	主线-空桑山-深入敌后	406	406	1	3	131	1036	407	-1	-1	-1	-1	35	0	0
407	主线-空桑山-冒险卧底	407	407	1	1	93	-1	408	-1	-1	-1	-1	35	0	0
408	主线-空桑山-救治伤员	408	408	1	9	35	-1	2049	-1	-1	-1	-1	35	0	0
409	主线-空桑山-不许偷懒	409	409	1	7	56	-1	2050	-1	-1	-1	-1	35	0	0
410	主线-空桑山-传话野狗	410	410	1	3	132	1036	411	-1	-1	-1	-1	35	0	0
411	主线-空桑山-鬼蝠偷袭	411	411	1	2	30	1018	412	-1	-1	-1	-1	35	0	0
412	主线-空桑山-白衣线索	412	412	1	5	60	-1	413	-1	-1	-1	-1	35	0	0
413	主线-空桑山-勇闯蝠窟	413	413	1	5	61	-1	414	-1	-1	-1	-1	36	0	0
414	主线-空桑山-再遇师姐	414	414	1	1	94	-1	415	-1	-1	-1	-1	36	0	0
415	主线-空桑山-探索洞窟	415	415	1	9	36	-1	416	-1	-1	-1	-1	36	0	0
416	主线-空桑山-故人之物	416	416	1	3	133	1036	417	-1	-1	-1	-1	36	0	0
417	主线-空桑山-追忆往事	417	417	1	1	95	-1	418	-1	-1	-1	-1	36	0	0
418	主线-空桑山-恶鬼上门	418	418	1	5	62	-1	419	-1	-1	-1	-1	36	0	0
419	主线-空桑山-且战且退	419	419	1	7	17	-1	420	-1	-1	-1	-1	36	0	0
420	主线-空桑山-另寻出路	420	420	1	5	63	-1	421	-1	-1	-1	-1	36	0	0
421	主线-空桑山-隐秘机关	421	421	1	9	37	-1	422	-1	-1	-1	-1	36	0	0
422	主线-空桑山-逃出生天	422	422	1	3	171	-1	423	-1	-1	-1	-1	36	0	0
423	主线-空桑山-怪异石堆	423	423	1	5	65	-1	424	-1	-1	-1	-1	37	0	0
424	主线-空桑山-神秘刻字	424	424	1	9	38	-1	425	-1	-1	-1	-1	37	0	0
425	主线-空桑山-找寻线索	425	425	1	6	23	-1	426	-1	-1	-1	-1	37	0	0
426	主线-空桑山-坦白从宽	426	426	1	-1	-1	1019	427	-1	-1	-1	-1	37	0	0
427	主线-空桑山-碎石拼字	427	427	1	-1	-1	1016	428	-1	-1	-1	-1	37	0	0
428	主线-空桑山-伸出援手	428	428	1	3	134	1036	429	-1	-1	-1	-1	37	0	0
429	主线-空桑山-小池遇难	429	429	1	1	96	-1	430	-1	-1	-1	-1	37	0	0
430	主线-空桑山-暂别空桑	430	430	1	3	135	1036	557	-1	-1	-1	-1	37	0	0
431	河阳支线-以身说法	431	431	2	1	78	-1	432	-1	-1	-1	-1	1	0	0
432	河阳支线-天赋异禀	432	432	2	3	107	1036	433	-1	-1	-1	-1	1	0	0
433	河阳支线-九世煞劫	433	433	2	3	108	1036	434	-1	-1	-1	-1	1	0	0
434	河阳支线-破解之术	434	434	2	1	79	-1	435	-1	-1	-1	-1	1	0	0
435	河阳支线-救人水火	435	435	2	3	109	1036	436	-1	-1	-1	-1	1	0	0
436	河阳支线-穷凶极恶	436	436	2	3	110	1036	437	-1	-1	-1	-1	1	0	0
437	河阳支线-筹借赌资	437	437	2	6	22	-1	438	-1	-1	-1	-1	1	0	0
438	河阳支线-不情不愿	438	438	2	1	80	-1	439	-1	-1	-1	-1	1	0	0
439	河阳支线-借机刁难	439	439	2	3	111	1036	440	-1	-1	-1	-1	1	0	0
440	河阳支线-其他选择	440	440	2	3	112	1036	441	-1	-1	-1	-1	1	0	0
441	河阳支线-貌美如花	441	441	2	1	81	-1	442	-1	-1	-1	-1	1	0	0
442	河阳支线-一线姻缘	442	442	2	3	113	1036	443	-1	-1	-1	-1	1	0	0
443	河阳支线-生辰八字	443	443	2	1	82	-1	444	-1	-1	-1	-1	1	0	0
444	河阳支线-潦倒秀才	444	444	2	3	114	1036	445	-1	-1	-1	-1	1	0	0
445	河阳支线-微尽绵力	445	445	2	3	115	1036	446	-1	-1	-1	-1	1	0	0
446	河阳支线-八字不合	446	446	2	3	116	1036	447	-1	-1	-1	-1	1	0	0
447	河阳支线-拒绝转变	447	447	2	3	117	1036	448	-1	-1	-1	-1	1	0	0
448	河阳支线-一线希望	448	448	2	3	118	1036	449	-1	-1	-1	-1	1	0	0
449	河阳支线-胸无大志	449	449	2	1	83	-1	450	-1	-1	-1	-1	1	0	0
450	河阳支线-希望破灭	450	450	2	3	119	1036	451	-1	-1	-1	-1	1	0	0
451	河阳支线-重燃希望	451	451	2	3	120	1036	-1	-1	-1	-1	-1	1	0	0
452	主线-灌注之技	452	452	1	-1	-1	1022	55	-1	-1	-1	-1	5	0	0
453	主线-再次炼器	453	453	1	-1	-1	1033	94	-1	-1	-1	-1	8	0	0
454	主线-再次炼器	454	454	1	-1	-1	1033	158	-1	-1	-1	-1	14	0	0
455	主线-再次炼器	455	455	1	-1	-1	1033	220	-1	-1	-1	-1	20	0	0
456	主线-再次炼器	456	456	1	-1	-1	1033	284	-1	-1	-1	-1	27	0	0
457	主线-合欢-灵猴试炼	457	457	1	2	23	-1	143	-1	-1	-1	-1	13	0	0
458	主线-合欢-细致入微	458	458	1	9	32	-1	149	-1	-1	-1	-1	13	0	0
459	主线-合欢-再次试炼	459	459	1	2	24	-1	163	-1	-1	-1	-1	15	0	0
460	主线-合欢-知会师兄	460	460	1	3	121	1036	191	-1	-1	-1	-1	18	0	0
461	支线-结婚-姻缘将近	461	461	2	3	122	1036	462	-1	-1	-1	-1	68	0	0
462	支线-结婚-满月古井	462	462	2	5	53	1017	463	-1	-1	-1	-1	68	0	0
463	支线-结婚-缘分天定	463	463	2	-1	-1	-1	-1	-1	-1	-1	-1	68	0	0
464	夫妻日常-小池镇-寓情于花	464	464	2	4	18	-1	-1	-1	-1	-1	-1	68	0	0
465	{0}试炼黑竹	465	465	2	2	31	-1	466	-1	-1	-1	-1	7	0	0
466	{0}熟络同门	466	466	2	1	97	-1	467	-1	-1	-1	-1	7	0	0
467	{0}逍遥书生	467	467	2	3	136	1036	468	-1	-1	-1	-1	7	0	0
468	{0}洪荒异种	468	468	2	-1	-1	-1	469	-1	-1	-1	-1	7	0	0
469	{0}神魔异志	469	469	2	1	98	-1	470	-1	-1	-1	-1	7	0	0
470	{0}龙首惊变	470	470	2	3	137	1036	471	-1	-1	-1	-1	7	0	0
471	{0}担心师弟	471	471	2	1	99	-1	472	-1	-1	-1	-1	7	0	0
472	{0}寻找师弟	472	472	2	5	66	-1	473	-1	-1	-1	-1	7	0	0
473	{0}剑曰斩龙	473	473	2	1	100	-1	474	-1	-1	-1	-1	7	0	0
474	{0}清扫落叶	474	474	2	9	40	-1	475	-1	-1	-1	-1	7	0	0
475	{0}醍醐灌顶	475	475	2	1	101	-1	476	-1	-1	-1	-1	7	0	0
476	{0}采集金石	476	476	2	9	41	-1	477	-1	-1	-1	-1	7	0	0
477	{0}金石之理	477	477	2	9	42	-1	478	-1	-1	-1	-1	7	0	0
478	{0}铸剑炼金	478	478	2	-1	-1	1015	479	-1	-1	-1	-1	7	0	0
479	{0}铸剑冷泉	479	479	2	9	43	-1	480	-1	-1	-1	-1	7	0	0
480	{0}淬火回火	480	480	2	1	102	-1	481	-1	-1	-1	-1	7	0	0
481	{0}惊艳天赋	481	481	2	3	138	1036	482	-1	-1	-1	-1	7	0	0
482	{0}祭奠亡灵	482	482	2	1	103	-1	483	-1	-1	-1	-1	7	0	0
483	{0}引魂灯芯	483	483	2	9	44	-1	484	-1	-1	-1	-1	7	0	0
484	{0}回禀师兄	484	484	2	3	139	1036	-1	-1	-1	-1	-1	7	0	0
485	天音支线-佛迹玉壁	485	485	2	1	104	-1	486	-1	-1	-1	-1	19	0	0
486	天音支线-参悟良机	486	486	2	5	67	-1	487	-1	-1	-1	-1	19	0	0
487	天音支线-心如止水	487	487	2	9	45	-1	488	-1	-1	-1	-1	19	0	0
488	天音支线-尊者解惑	488	488	2	3	140	1036	489	-1	-1	-1	-1	19	0	0
489	天音支线-无字之法	489	489	2	-1	-1	1016	490	-1	-1	-1	-1	19	0	0
490	天音支线-谆谆教诲	490	490	2	1	105	-1	491	-1	-1	-1	-1	19	0	0
491	天音支线-找到师父	491	491	2	3	141	1036	492	-1	-1	-1	-1	19	0	0
492	天音支线-新鲜玩意	492	492	2	1	106	-1	493	-1	-1	-1	-1	19	0	0
493	天音支线-孔明之愿	493	493	2	3	331	-1	494	-1	-1	-1	-1	19	0	0
494	天音支线-一时耽搁	494	494	2	3	142	1036	495	-1	-1	-1	-1	19	0	0
495	天音支线-习武修禅	495	495	2	3	143	1036	496	-1	-1	-1	-1	19	0	0
496	天音支线-无惧劳苦	496	496	2	1	224	-1	497	-1	-1	-1	-1	19	0	0
497	天音支线-同门切磋	497	497	2	7	18	-1	498	-1	-1	-1	-1	19	0	0
498	天音支线-看望师弟	498	498	2	3	144	1036	499	-1	-1	-1	-1	19	0	0
499	天音支线-外敷膏药	499	499	2	9	46	-1	500	-1	-1	-1	-1	19	0	0
500	天音支线-同门情谊	500	500	2	1	107	-1	501	-1	-1	-1	-1	19	0	0
501	天音支线-开明师叔	501	501	2	3	145	1036	502	-1	-1	-1	-1	19	0	0
502	天音支线-时机未到	502	502	2	1	108	-1	503	-1	-1	-1	-1	19	0	0
503	天音支线-棕榈树油	503	503	2	9	47	-1	504	-1	-1	-1	-1	19	0	0
504	天音支线-回禀师兄	504	504	2	3	146	1036	-1	-1	-1	-1	-1	19	0	0
505	河阳隐藏-贪吃的包子	505	505	3	4	7	-1	506	-1	-1	-1	-1	-1	0	0
506	河阳隐藏-捉迷藏	506	506	3	1	109	-1	507	-1	-1	-1	-1	-1	0	0
507	河阳隐藏-食量惊人	507	507	3	4	8	-1	508	-1	-1	-1	-1	-1	0	0
508	河阳隐藏-心有惦念	508	508	3	3	147	1036	509	-1	-1	-1	-1	-1	0	0
509	河阳隐藏-缝补衣物	509	509	3	3	148	1036	510	-1	-1	-1	-1	-1	0	0
510	河阳隐藏-取回新衣	510	510	3	3	149	1036	511	-1	-1	-1	-1	-1	0	0
511	河阳隐藏-疼爱孙儿	511	511	3	3	150	1036	512	-1	-1	-1	-1	-1	0	0
512	河阳隐藏-大材小用	512	512	3	3	151	1036	513	-1	-1	-1	-1	-1	0	0
513	河阳隐藏-叮咛嘱咐	513	513	3	3	152	1036	-1	-1	-1	-1	-1	-1	0	0
514	支线-狐岐山-一见钟情	514	514	2	1	110	-1	515	-1	-1	-1	-1	25	0	0
515	支线-狐岐山-伉俪情深	515	515	2	9	48	-1	516	-1	-1	-1	-1	25	0	0
516	支线-狐岐山-此生无悔	516	516	2	9	49	-1	517	-1	-1	-1	-1	25	0	0
517	支线-狐岐山-关怀备至	517	517	2	1	111	-1	518	-1	-1	-1	-1	25	0	0
518	支线-狐岐山-甘冒奇险	518	518	2	6	24	-1	519	-1	-1	-1	-1	25	0	0
519	支线-狐岐山-陈年旧事	519	519	2	1	112	-1	520	-1	-1	-1	-1	25	0	0
520	支线-狐岐山-受人之托	520	520	2	3	153	1036	521	-1	-1	-1	-1	25	0	0
521	支线-狐岐山-另有隐情	521	521	2	1	113	-1	522	-1	-1	-1	-1	25	0	0
522	支线-狐岐山-转达谢意	522	522	2	3	154	1036	523	-1	-1	-1	-1	25	0	0
523	支线-狐岐山-狂妄自大	523	523	2	5	68	-1	524	-1	-1	-1	-1	25	0	0
524	支线-狐岐山-严惩不贷	524	524	2	2	32	-1	525	-1	-1	-1	-1	25	0	0
525	支线-狐岐山-玩火自焚	525	525	2	3	155	1036	526	-1	-1	-1	-1	25	0	0
526	支线-狐岐山-陈年旧事	526	526	2	3	156	1036	527	-1	-1	-1	-1	25	0	0
527	支线-狐岐山-芳心暗许	527	527	2	1	114	-1	528	-1	-1	-1	-1	25	0	0
528	支线-狐岐山-相忘江湖	528	528	2	1	115	-1	529	-1	-1	-1	-1	25	0	0
529	支线-狐岐山-玩偶之谜	529	529	2	3	157	1036	530	-1	-1	-1	-1	25	0	0
530	支线-狐岐山-父女情深	530	530	2	1	116	-1	531	-1	-1	-1	-1	25	0	0
531	支线-狐岐山-回禀宗主	531	531	2	3	158	1036	532	-1	-1	-1	-1	25	0	0
532	支线-狐岐山-一诺千金	532	532	2	3	159	1036	533	-1	-1	-1	-1	25	0	0
533	支线-狐岐山-触景伤情	533	533	2	1	117	-1	-1	-1	-1	-1	-1	25	0	0
534	合欢-仙剑墨雪	534	534	2	3	160	1036	535	-1	-1	-1	-1	13	0	0
535	合欢-剑中神器	535	535	2	1	118	-1	536	-1	-1	-1	-1	13	0	0
536	合欢-宗主之诺	536	536	2	3	161	1036	537	-1	-1	-1	-1	13	0	0
537	合欢-妙不可言	537	537	2	1	119	-1	538	-1	-1	-1	-1	13	0	0
538	合欢-长辈惦念	538	538	2	3	162	1036	539	-1	-1	-1	-1	13	0	0
539	合欢-泼猴顽怪	539	539	2	2	33	-1	540	-1	-1	-1	-1	13	0	0
540	合欢-心中疑惑	540	540	2	5	69	-1	541	-1	-1	-1	-1	13	0	0
541	合欢-夺回书籍	541	541	2	6	25	-1	542	-1	-1	-1	-1	13	0	0
542	合欢-宗主之女	542	542	2	1	120	-1	543	-1	-1	-1	-1	13	0	0
543	合欢-无价花粉	543	543	2	3	163	1036	544	-1	-1	-1	-1	13	0	0
544	合欢-花有异香	544	544	2	9	50	-1	545	-1	-1	-1	-1	13	0	0
545	合欢-香从何来	545	545	2	1	121	-1	546	-1	-1	-1	-1	13	0	0
546	合欢-容颜易老	546	546	2	3	164	1036	547	-1	-1	-1	-1	13	0	0
547	合欢-茶之试炼	547	547	2	3	165	1036	548	-1	-1	-1	-1	13	0	0
548	合欢-茶之采摘	548	548	2	9	51	-1	549	-1	-1	-1	-1	13	0	0
549	合欢-茶之薪火	549	549	2	1	122	-1	550	-1	-1	-1	-1	13	0	0
550	合欢-茶之择水	550	550	2	9	52	-1	551	-1	-1	-1	-1	13	0	0
551	合欢-茶之品茗	551	551	2	3	172	1036	552	-1	-1	-1	-1	13	0	0
552	合欢-完成茶试	552	552	2	3	166	1036	553	-1	-1	-1	-1	13	0	0
553	合欢-诗词之试	553	553	2	3	167	1036	554	-1	-1	-1	-1	13	0	0
554	合欢-诗之意境	554	554	2	-1	-1	1016	555	-1	-1	-1	-1	13	0	0
555	合欢-诗之习咏	555	555	2	1	124	-1	556	-1	-1	-1	-1	13	0	0
556	合欢-回禀三妙	556	556	2	3	169	1036	-1	-1	-1	-1	-1	13	0	0
557	小池镇-主线-受人之托	557	557	1	3	173	1036	558	-1	-1	-1	-1	38	0	0
558	小池镇-主线-怪事不断	558	558	1	1	126	-1	559	-1	-1	-1	-1	38	0	0
559	小池镇-主线-仙人下凡	559	559	1	3	174	1036	560	-1	-1	-1	-1	38	0	0
560	小池镇-主线-当年往事	560	560	1	1	127	-1	561	-1	-1	-1	-1	38	0	0
561	小池镇-主线-仙人祠堂	561	561	1	5	70	-1	562	-1	-1	-1	-1	38	0	0
562	小池镇-主线-原来是他	562	562	1	5	71	-1	563	-1	-1	-1	-1	38	0	0
563	小池镇-主线-入乡随俗	563	563	1	3	197	1036	564	-1	-1	-1	-1	38	0	0
564	小池镇-主线-小镇大会	564	564	1	5	72	-1	565	-1	-1	-1	-1	38	0	0
565	小池镇-主线-招募壮士	565	565	1	1	128	-1	566	-1	-1	-1	-1	38	0	0
566	小池镇-主线-自告奋勇	566	566	1	1	129	-1	2015	-1	-1	-1	-1	38	0	0
567	小池镇-主线-击杀野狐	567	567	1	2	34	-1	568	-1	-1	-1	-1	39	0	0
568	小池镇-主线-难言之事	568	568	1	1	130	-1	569	-1	-1	-1	-1	39	0	0
569	小池镇-主线-狐妖出没	569	569	1	2	35	-1	570	-1	-1	-1	-1	39	0	0
570	小池镇-主线-恶鬼出没	570	570	1	3	175	1036	571	-1	-1	-1	-1	39	0	0
571	小池镇-主线-询问路人	571	571	1	3	176	1036	572	-1	-1	-1	-1	39	0	0
572	小池镇-主线-一掌拍醒	572	572	1	5	73	-1	573	-1	-1	-1	-1	39	0	0
573	小池镇-主线-石头仙人	573	573	1	1	131	-1	574	-1	-1	-1	-1	39	0	0
574	小池镇-主线-击败鬼魂	574	574	1	7	20	-1	575	-1	-1	-1	-1	39	0	0
575	小池镇-主线-奇怪符纸	575	575	1	9	53	-1	576	-1	-1	-1	-1	39	0	0
576	小池镇-主线-突然偷袭	576	576	1	7	21	-1	577	-1	-1	-1	-1	39	0	0
