Id	Desc	SpeakerID	TarSceneID	TarPosX	TarPosZ	TarPosRadius	Content	LifeTime	IsCanSkip	SoundID
		231					这次便是没见半个人影...不过上次倒是发现一合欢弟子，我门下观嗔便追其而出。	5	1	-1
		231					不过到现在还未回...这让我有些担心。	5	1	-1
		-1					兴许是有了什么进展，被耽搁了吧。	5	1	-1
		231					但愿如此，那孩子性子像极了那时的惠静。我担心他冲动行事，阿弥陀佛！	5	1	-1
56	主线-了解情况	233	12	16.07	10.27	2	我追那女子至此，一时不得注意竟让那些猴子偷去法宝，便是丢了她的踪迹。	5	1	-1
		233					眼下也不知道她擅闯我天音禁地，究竟是为何。是否是合欢的什么计谋...	5	1	-1
		-1					师兄稍安勿躁。既然已经知道这女弟子就在这逍遥涧中，那便还有机会。	5	1	-1
		-1					师兄想必已经暴露，我对她们还算面生，就由我潜进去探个究竟吧。	5	1	-1
		233					恩。如此也好，不过你尽力而为就好，切莫逞强。有事师兄在这里接应你！	5	1	-1
57	主线-惹事师妹	262	12	103.1	83.94	2	都是春君同，无端跟兰鸾儿说什么无字玉壁。这不，勾起那丫头的好奇心了，非要去看看。	5	1	-1
		262					这不，谁知道那处有什么禁制，竟是被发现，一路追来了这逍遥涧...	5	1	-1
		262					不过那丫头机灵，自己逃掉了。反正那些僧人也没捉着什么把柄，过些时日自己就会离开了。	5	1	-1
58	主线-压制之法	231	10	5.3	79.95	2	我觉得道玉师兄的法子，当可以一试。	5	1	-1
		231					这无字玉壁，传说是当年祖师偶然间寻得，并在玉壁之下悟通佛理，方才开创我天音寺一脉。	5	1	-1
		231					那处本是山中佛气最为肃穆祥瑞之处，再结合一众高僧施下金刚环法阵，或对此戾气有所压制。	5	1	-1
		-1					那太好了！	5	1	-1
59	主线-空桑事发	227	10	58.35	123.23	2	今日正巧传来消息，空桑山发现炼血堂的踪迹。	5	1	-1
		227					据说鬼王宗大批人马已经出发前往意图吞并，说不定能找到张小凡施主的行踪。	5	1	-1
		-1					弟子明白！	5	1	-1
		227					另外这噬血珠本出自黑心老人，你需多加留意，兴许那边有对此物的更深记载！	5	1	-1
60	主线-轮回佛珠	225	10	58.08	53	2	空桑路途遥远，你身上的法宝可助你一臂之力！	5	1	-1
		225					想来你也是很久没有御空飞行了，这修行可不要荒废呀！	5	1	-1
		-1					谨遵师兄教诲！我定不负所托！	5	1	-1
61	主线-灵芝妙药	254	12	107.96	65.63	2	不过...你得答应我个条件！	5	1	-1
		-1					呃！只要我能帮小师妹办到，当然是没问题的！	5	1	-1
		254					不难！就是...帮我完成功课吧！！	5	1	-1
		-1					...这...这不太好吧，若是给师兄师姐们知道了...	5	1	-1
		254					你怕什么，你不说我不说，谁知道！再说，你要是不帮我做功课，我哪有时间去管什么猴子？	5	1	-1
		-1					好吧好吧...便是只有这一次！是什么功课？	5	1	-1
		254					合欢历来有使用药物辅助练习的传承，我要的这味药便是灵芝。所以...就拜托你啦！	5	1	-1
62	主线-善意谎言	243	11	53.63	55.46	2	凌烟这丫头，打小就和碧瑶要好。碧瑶念其是个孤儿，便是如亲妹妹一般待她。	5	1	-1
		243					这次出了事，大家也是不忍心说出实话。倒也难为了这个孩子，三天两头便寻些新鲜东西来...	5	1	-1
		-1					此事的确纠结难断，现在这样还能留些期待吧，也算不得已的办法了。	5	1	-1
		243					正是...不过，今日她怎么没有亲自来呢？	5	1	-1
		-1					凌烟为寻这花在林中把脚扭伤了，正巧我路过，便出手帮了师妹一把，这才托我将这花给送来了。	5	1	-1
		243					这小丫头怎么这么不小心...	5	1	-1
63	主线-掌门之意	238	11	81.8	67.4	2	血池那有鬼先生看守，碧瑶所在寒冰石室也有幽姬和鬼厉看守，定不会出什么岔子！放心就是。	5	1	-1
		238					这次卧底事件，听说是你从那些山贼身上搜出的密信？	5	1	-1
		-1					正是弟子...	5	1	-1
		238					好！方才自打你进来，我便有细细看过，你根骨禀赋都是上乘水准。	5	1	-1
		238					此次卧底一事也看出你心思过人之处...我即有意收你为亲传弟子，传你玄冥道心法，你可愿意？	5	1	-1
		-1					掌门有意倚重，弟子惶恐！但求尽心竭力为鬼王宗所用！	5	1	-1
64	主线-鬼厉之名	-1	11	75.72	6.78	2	不碍事的！皮外之伤早就好了，内里也有朱雀圣使帮忙调息过！倒是你...可有被那诛仙剑...	5	1	-1
		239					...（苦笑一声）我倒是希望，那剑劈的是我，而不是碧瑶...	5	1	-1
		-1					碧瑶的事情，我当也不知道该如何劝慰你了...可是你留在这里，不怕...	5	1	-1
		239					怕什么？怕青云的人找来？还是怕鬼王要我的命？这些我都不怕，唯一怕的，就是碧瑶再也醒不过来...	5	1	-1
		239					我留在这里，一是为碧瑶寻找还魂的法子，二来也是想给鬼王一个交代，希望能为他做些什么来弥补。	5	1	-1
65	主线-狐岐渊源	-1	11	75.72	6.78	2	...便是山外那些野狐了	5	1	-1
		239					狐血？（微微皱了皱眉）...你去取血的路上...没有被鬼王看见吧？	5	1	-1
		-1					呃...这狐血可是有什么问题么？	5	1	-1
		239					你知这山为何名狐岐么？我曾听朱雀圣使说起过，这狐岐山便是因为山中狐族而得名。	5	1	-1
		239					而鬼王的亡妻，也就是碧瑶的母亲，更是对这种灵兽喜爱有加...	5	1	-1
		239					所以，门中一直有不允许杀狐的规矩...	5	1	-1
		-1					（⊙o⊙）这...	5	1	-1
66	主线-另寻他法	-1	11	115.83	56.28	2	之前有人刺探石室，坏了室外血阵禁制。鬼厉便是留在那边脱不开身，这才差我来问您的。	5	1	-1
		244					（挑了挑眉）差你来也是好，他拜托我的事，也无果了...我怕他空欢喜一场...	5	1	-1
		-1					...呃，不知是何事。	5	1	-1
		244					我鬼王也算是有千年基业的大派，自当藏书不少，且多为记载这世间奇人异事的野史卷册。	5	1	-1
		244					鬼厉便是托我查查，可有关于那还魂异术的记载。只是翻遍了所有书籍，也是一无所获，诶...	5	1	-1
67	主线-命是无缘	-1	11	75.72	6.78	2	想来道行深厚、眼界开阔如掌门，对此尚无办法，你也不要太灰心...	5	1	-1
		239					此咒既能挡下诛仙剑阵，当有其不可说的玄妙之处。	5	1	-1
		239					也是...是我太心急了。	5	1	-1
		-1					如果能知道这个咒语的出处，说不定就能找到有相关破解之法的记载了...	5	1	-1
		239					出处...难道是那个时候？...对啊！那合欢铃也是从那里取来的！我怎么没有想起来！	5	1	-1
68	主线-自负无能	247	11	28.92	8.17	2	我不明白，那小子何德何能！害死了碧瑶，宗主非但不杀，竟还是对他青睐有加！	5	1	-1
		-1					这件事...鬼厉他...他心里不比谁更难过...	5	1	-1
		247					那是他无能，还要碧瑶护他！这鬼王宗上下视为珍宝的人，竟为了他...他难道不应该以死谢罪么！	5	1	-1
		247					也怪我无能...只能眼睁睁看着，却什么也做不了！我恨啊！我恨我还有好多话没有对她说！	5	1	-1
69	主线-当断即断	239	11	75.72	6.78	2	那日，掌门...不，道玄挥剑相向，那刻起便是将我逐出了青云吧。我当也不再有任何留恋。只是...	5	1	-1
		239					也不知道师父和各位师兄是否安好...可有因我受到什么责罚...	5	1	-1
		-1					既然如此，我便替你跑一趟青云吧！也算是了了你这最后一桩心结.	5	1	-1
		239					当真？！...可是毕竟正邪有别，若是被哪一边发现，你都难逃干系了...	5	1	-1
		-1					若是我不去，你又如何放得下。你放心，我一个人行动，当不易被察觉。	5	1	-1
70	主线-魂牵梦萦	80	6	95.61	8.49	2	你放心，我没有别的意思...我只是想问问，小凡，他还好么...	5	1	-1
		-1					他还好...不...拜青云所赐，一点也不好。	5	1	-1
		80					可是因为...罢了，你为何来我青云地界，就不怕被发现？	5	1	-1
		-1					我受鬼厉所托...帮他来看看他师父和师兄们可有受到牵连。	5	1	-1
		-1					毕竟，坐了鬼王副宗主的位置，这里的旧时往事便是要抛开的！我是替他来断了这最后念想的。	5	1	-1
		80					（秀眉微微一皱）鬼厉？...呵...已经没办法回头了么...	5	1	-1
71	主线-朱雀之劝	-1	11	53.63	55.46	2	？！圣使你是如何知道...难道你在监视我和鬼厉？	5	1	-1
		243					我也只是奉命办事...多的你不必知晓，只需知道以后万不可再做这出格的事情。	5	1	-1
		243					鬼厉现在境况，盯着他的人不知道有多少，更不用说，宗主对鬼厉...其实并不如你所见那般简单。	5	1	-1
		-1					弟子明白了...还有劳圣使提点了。	5	1	-1
72	主线-死灰复燃	238	11	81.8	67.4	2	我圣教各派深感日后危急，便以合欢、万毒、长生堂和我鬼王宗四派展开了各自的吞并计划。	5	1	-1
		238					如今其余小派已经被瓜分完毕...只剩这最后一派...便是这炼血堂。	5	1	-1
		238					这炼血堂虽至今日已经衰落，但实力仍然不能小觑，此次若能吞并该派，当又壮大我宗实力。	5	1	-1
		238					所以此次我打算派你和鬼厉一起前去，这炼血堂当势在必得！	5	1	-1
		-1					弟子明白！请宗主放心！	5	1	-1
73	主线-朱雀灵印	239	11	75.72	6.78	2	空桑路途遥远，你身上的法宝可助你一臂之力！	5	1	-1
		239					想来你也是很久没有御空飞行了，这修行可不要荒废呀！	5	1	-1
		-1					谨遵副宗主教诲！我定不负所托！	5	1	-1
74	青云首登	35	3	-1	-1	5	弟子[ffee33]$N[-]听令，魔教去而复返，云海重地务必守住，敢越雷池者，杀！	5	1	184
75	天音首登	227	3	-1	-1	5	阿弥陀佛，降妖除魔乃我佛慈悲，弟子[ffee33]$N[-]快将这些魔教妖人拦住。	5	1	174
76	鬼王首登	238	3	-1	-1	5	弟子[ffee33]$N[-]，快去保护碧瑶小姐，有阻挠者，杀！	5	1	158
77	合欢首登	254	3	-1	-1	5	弟子[ffee33]$N[-]听令，我们一雪前耻的时候到了，杀光这些自诩正道的家伙。	5	1	175
78	河阳支线-以身说法	15	5	21.24	66.45	2	老夫的卦可是准的狠，不信你问我孙女小环。	5	1	-1
		16					恩，偶尔会蒙对一次，嘻嘻	5	1	-1
		15					你不要听这丫头胡说。哼！小环你要把爷爷气死吗？	5	1	-1
		16					爷爷你是气不死的，我替你看过了，你可是长寿命。	5	1	-1
		15					呵呵，让少侠见笑了，见笑了。	5	1	-1
79	河阳支线-破解之术	16	5	21.26	67.75	2	破解九世劫煞需要找到三种人。	5	1	-1
		-1					哪三种人？应该不是随随便便三个人就可以的吧？	5	1	-1
		16					恩，当然，我记得古井的石壁上好像写的是一个穷凶极恶的人，一个乞丐，还有一个……	5	1	-1
		-1					是什么，你快说呀。	5	1	-1
		16					还有一个是妓女……	5	1	-1
		16					要至少转变这三个人中其中一人的命运，才能化解煞劫。	5	1	-1
80	河阳支线-不情不愿	-1	5	21.05	84.91	2	人命关天，你行行好，只要你不再欺负百姓，行善积德就行。	5	1	-1
		209					哈，你开什么玩笑，行善积德？行善积德有什么用？	5	1	-1
		209					我告诉你，人善被人欺，马善被人骑。	5	1	-1
		-1					人也不是一生下来就是凶恶的呀。	5	1	-1
		209					没错，老子原来也不这样，但是我受够了欺辱，再也不要过那样的日子了。	5	1	-1
		-1					哎，看来想说服他很难，先回城主那里想想其他办法。	5	1	-1
81	河阳支线-貌美如花	40	5	39.83	49.85	2	什么九世劫煞，听都没听过，唬人的吧？这年头骗子到处都是。	5	1	-1
		-1					我相信小环姑娘不会骗我。	5	1	-1
		40					就算她没骗你，我为什么要帮你呢？和老娘聊天也是要收费的哦。	5	1	-1
		-1					如果你能放弃现在的营生，本本分分的做点小买卖不也挺好么？	5	1	-1
		40					你说的容易，买卖那么好做么，我卖什么，卖豆腐？切！	5	1	-1
82	河阳支线-生辰八字	213	5	43.94	102.45	2	不知$N要算哪两位的姻缘？	5	1	-1
		-1					嗯，算如花和吕文才的。	5	1	-1
		213					你可有二人的生辰八字？	5	1	-1
		-1					这个……，我只有如花的，吕文才的倒是没有。	5	1	-1
		213					这小老儿可是无能为力了，必须有生辰八字方可算出。	5	1	-1
83	河阳支线-胸无大志	-1	5	11.58	90.83	2	如果你可以不做乞丐，你愿意么？	5	1	-1
		215					做乞丐有什么不好，无拘无束的，我的志向是要做高级乞丐。	5	1	-1
		-1					如果你有很多钱呢，你打算干什么？	5	1	-1
		215					有很多钱的话，我要买好多鸡屁股吃。	5	1	-1
		-1					……我是说很多很多钱。	5	1	-1
		215					那就买很多很多鸡屁股，剩下的钱讨个像如花那样的老婆。	5	1	-1
		-1					罢了，这也许就是你的命。	5	1	-1
84	空桑山-初探炼血	-1	31	25.3	113.3	2	这位大哥，我跟您…	5	1	-1
		492					别来这套，少套近乎，我问你，你鬼鬼祟祟的在我空桑大寨门口干什么？是不是炼血堂派来的奸细？	5	1	-1
		-1					炼血堂，这位大哥也知道炼血堂么？	5	1	-1
		492					知道？他们化成灰老子也能闻出来！一群不知从哪冒出来的鳖孙，哼！	5	1	-1
		-1					那，我能去拜访下你们大当家么？	5	1	-1
85	空桑山-炼血死敌	493	31	27.8	88.5	2	你想打探炼血堂？奶奶个熊的，你闲的没事儿了跑你老子这儿打探炼血堂？来呀，给我弄死这混球！	5	1	-1
		-1					大当家且慢！	5	1	-1
		493					你还有甚话说？别跟老子说那些乱七八糟的，说重点！	5	1	-1
		-1					（是你一直都没给我说话的机会…）我是奉师门之命，来探查炼血堂动向的，还请大当家多相助。	5	1	-1
		493					嗨，你早说呀！来来，坐！不管是啥，跟炼血堂过不去的就都是俺山寨的朋友！	5	1	-1
