Id	Desc	LowLevel	PreMisID0	PreMisID1	PreMisID2	PreMisID3	PreMisID4	ProfessionID	IsLoop
405	主线-空桑山-再寻炼血	30	404	-1	-1	-1	-1	-1	0
406	主线-空桑山-深入敌后	30	405	-1	-1	-1	-1	-1	0
407	主线-空桑山-冒险卧底	30	406	-1	-1	-1	-1	-1	0
408	主线-空桑山-救治伤员	30	407	-1	-1	-1	-1	-1	0
409	主线-空桑山-不许偷懒	30	2049	-1	-1	-1	-1	-1	0
410	主线-空桑山-传话野狗	30	2054	-1	-1	-1	-1	-1	0
411	主线-空桑山-鬼蝠偷袭	30	410	-1	-1	-1	-1	-1	0
412	主线-空桑山-白衣线索	30	411	-1	-1	-1	-1	-1	0
413	主线-空桑山-勇闯蝠窟	30	412	-1	-1	-1	-1	-1	0
414	主线-空桑山-再遇师姐	30	413	-1	-1	-1	-1	-1	0
415	主线-空桑山-探索洞窟	30	414	-1	-1	-1	-1	-1	0
416	主线-空桑山-故人之物	30	415	-1	-1	-1	-1	-1	0
417	主线-空桑山-追忆往事	30	416	-1	-1	-1	-1	-1	0
418	主线-空桑山-恶鬼上门	30	417	-1	-1	-1	-1	-1	0
419	主线-空桑山-且战且退	30	418	-1	-1	-1	-1	-1	0
420	主线-空桑山-另寻出路	30	419	-1	-1	-1	-1	-1	0
421	主线-空桑山-隐秘机关	30	420	-1	-1	-1	-1	-1	0
422	主线-空桑山-逃出生天	30	421	-1	-1	-1	-1	-1	0
423	主线-空桑山-怪异石堆	30	422	-1	-1	-1	-1	-1	0
424	主线-空桑山-神秘刻字	30	423	-1	-1	-1	-1	-1	0
425	主线-空桑山-找寻线索	30	424	-1	-1	-1	-1	-1	0
426	主线-空桑山-坦白从宽	30	425	-1	-1	-1	-1	-1	0
427	主线-空桑山-碎石拼字	30	426	-1	-1	-1	-1	-1	0
428	主线-空桑山-伸出援手	30	427	-1	-1	-1	-1	-1	0
429	主线-空桑山-小池遇难	30	428	-1	-1	-1	-1	-1	0
430	主线-空桑山-暂别空桑	30	429	-1	-1	-1	-1	-1	0
431	{0}以身说法	20	-1	-1	-1	-1	-1	-1	0
432	{0}天赋异禀	20	431	-1	-1	-1	-1	-1	0
433	{0}九世煞劫	20	432	-1	-1	-1	-1	-1	0
434	{0}破解之术	20	433	-1	-1	-1	-1	-1	0
435	{0}救人水火	20	434	-1	-1	-1	-1	-1	0
436	{0}穷凶极恶	20	435	-1	-1	-1	-1	-1	0
437	{0}筹借赌资	20	436	-1	-1	-1	-1	-1	0
438	{0}不情不愿	20	437	-1	-1	-1	-1	-1	0
439	{0}借机刁难	20	438	-1	-1	-1	-1	-1	0
440	{0}其他选择	20	439	-1	-1	-1	-1	-1	0
441	{0}貌美如花	20	440	-1	-1	-1	-1	-1	0
442	{0}一线姻缘	20	441	-1	-1	-1	-1	-1	0
443	{0}生辰八字	20	442	-1	-1	-1	-1	-1	0
444	{0}潦倒秀才	20	443	-1	-1	-1	-1	-1	0
445	{0}微尽绵力	20	444	-1	-1	-1	-1	-1	0
446	{0}八字不合	20	445	-1	-1	-1	-1	-1	0
447	{0}拒绝转变	20	446	-1	-1	-1	-1	-1	0
448	{0}一线希望	20	447	-1	-1	-1	-1	-1	0
449	{0}胸无大志	20	448	-1	-1	-1	-1	-1	0
450	{0}希望破灭	20	449	-1	-1	-1	-1	-1	0
451	{0}重燃希望	20	450	-1	-1	-1	-1	-1	0
452	主线-灌注之技	1	54	-1	-1	-1	-1	-1	0
453	主线-再次炼器	1	93	-1	-1	-1	-1	0	0
454	主线-再次炼器	1	157	-1	-1	-1	-1	3	0
455	主线-再次炼器	1	219	-1	-1	-1	-1	1	0
456	主线-再次炼器	1	283	-1	-1	-1	-1	2	0
457	主线-合欢-灵猴试炼	1	142	-1	-1	-1	-1	-1	0
458	主线-合欢-细致入微	1	148	-1	-1	-1	-1	-1	0
459	主线-合欢-再次试炼	1	162	-1	-1	-1	-1	-1	0
460	主线-合欢-知会师兄	1	190	-1	-1	-1	-1	-1	0
461	支线-结婚-姻缘将近	35	-1	-1	-1	-1	-1	-1	0
462	支线-结婚-满月古井	35	461	-1	-1	-1	-1	-1	0
463	支线-结婚-缘分天定	35	462	-1	-1	-1	-1	-1	0
464	支线-小池镇-寓情于花	35	-1	-1	-1	-1	-1	-1	1
465	{0}试炼黑竹	21	-1	-1	-1	-1	-1	0	0
466	{0}熟络同门	21	465	-1	-1	-1	-1	0	0
467	{0}逍遥书生	21	466	-1	-1	-1	-1	0	0
468	{0}洪荒异种	21	467	-1	-1	-1	-1	0	0
469	{0}神魔异志	21	468	-1	-1	-1	-1	0	0
470	{0}龙首惊变	21	469	-1	-1	-1	-1	0	0
471	{0}担心师弟	21	470	-1	-1	-1	-1	0	0
472	{0}寻找师弟	21	471	-1	-1	-1	-1	0	0
473	{0}剑曰斩龙	21	472	-1	-1	-1	-1	0	0
474	{0}清扫落叶	21	473	-1	-1	-1	-1	0	0
475	{0}醍醐灌顶	21	474	-1	-1	-1	-1	0	0
476	{0}采集金石	21	475	-1	-1	-1	-1	0	0
477	{0}金石之理	21	476	-1	-1	-1	-1	0	0
478	{0}铸剑炼金	21	477	-1	-1	-1	-1	0	0
479	{0}铸剑冷泉	21	478	-1	-1	-1	-1	0	0
480	{0}淬火回火	21	479	-1	-1	-1	-1	0	0
481	{0}惊艳天赋	21	480	-1	-1	-1	-1	0	0
482	{0}祭奠亡灵	21	481	-1	-1	-1	-1	0	0
483	{0}引魂灯芯	21	482	-1	-1	-1	-1	0	0
484	{0}回禀师兄	21	483	-1	-1	-1	-1	0	0
485	天音支线-佛迹玉壁	21	-1	-1	-1	-1	-1	1	0
486	天音支线-参悟良机	21	485	-1	-1	-1	-1	1	0
487	天音支线-心如止水	21	486	-1	-1	-1	-1	1	0
488	天音支线-尊者解惑	21	487	-1	-1	-1	-1	1	0
489	天音支线-无字之法	21	488	-1	-1	-1	-1	1	0
490	天音支线-谆谆教诲	21	489	-1	-1	-1	-1	1	0
491	天音支线-找到师父	21	490	-1	-1	-1	-1	1	0
492	天音支线-新鲜玩意	21	491	-1	-1	-1	-1	1	0
493	天音支线-孔明之愿	21	492	-1	-1	-1	-1	1	0
494	天音支线-一时耽搁	21	493	-1	-1	-1	-1	1	0
495	天音支线-习武修禅	21	494	-1	-1	-1	-1	1	0
496	天音支线-无惧劳苦	21	495	-1	-1	-1	-1	1	0
497	天音支线-同门切磋	21	496	-1	-1	-1	-1	1	0
498	天音支线-看望师弟	21	497	-1	-1	-1	-1	1	0
499	天音支线-外敷膏药	21	498	-1	-1	-1	-1	1	0
500	天音支线-同门情谊	21	499	-1	-1	-1	-1	1	0
501	天音支线-开明师叔	21	500	-1	-1	-1	-1	1	0
502	天音支线-时机未到	21	501	-1	-1	-1	-1	1	0
503	天音支线-棕榈树油	21	502	-1	-1	-1	-1	1	0
504	天音支线-回禀师兄	21	503	-1	-1	-1	-1	1	0
505	河阳隐藏-贪吃的包子	5	-1	-1	-1	-1	-1	-1	0
506	河阳隐藏-捉迷藏	5	505	-1	-1	-1	-1	-1	0
507	河阳隐藏-食量惊人	5	506	-1	-1	-1	-1	-1	0
508	河阳隐藏-心有惦念	5	507	-1	-1	-1	-1	-1	0
509	河阳隐藏-缝补衣物	5	508	-1	-1	-1	-1	-1	0
510	河阳隐藏-取回新衣	5	509	-1	-1	-1	-1	-1	0
511	河阳隐藏-疼爱孙儿	5	510	-1	-1	-1	-1	-1	0
512	河阳隐藏-大材小用	5	511	-1	-1	-1	-1	-1	0
513	河阳隐藏-叮咛嘱咐	5	512	-1	-1	-1	-1	-1	0
514	支线-狐岐山-一见钟情	21	2161	-1	-1	-1	-1	2	0
515	支线-狐岐山-伉俪情深	21	514	-1	-1	-1	-1	2	0
516	支线-狐岐山-此生无悔	21	515	-1	-1	-1	-1	2	0
517	支线-狐岐山-关怀备至	21	516	-1	-1	-1	-1	2	0
518	支线-狐岐山-甘冒奇险	21	517	-1	-1	-1	-1	2	0
519	支线-狐岐山-陈年旧事	21	518	-1	-1	-1	-1	2	0
520	支线-狐岐山-受人之托	21	519	-1	-1	-1	-1	2	0
521	支线-狐岐山-另有隐情	21	520	-1	-1	-1	-1	2	0
522	支线-狐岐山-转达谢意	21	521	-1	-1	-1	-1	2	0
523	支线-狐岐山-狂妄自大	21	522	-1	-1	-1	-1	2	0
524	支线-狐岐山-严惩不贷	21	523	-1	-1	-1	-1	2	0
525	支线-狐岐山-玩火自焚	21	524	-1	-1	-1	-1	2	0
526	支线-狐岐山-陈年旧事	21	525	-1	-1	-1	-1	2	0
527	支线-狐岐山-芳心暗许	21	526	-1	-1	-1	-1	2	0
528	支线-狐岐山-相忘江湖	21	527	-1	-1	-1	-1	2	0
529	支线-狐岐山-玩偶之谜	21	528	-1	-1	-1	-1	2	0
530	支线-狐岐山-父女情深	21	529	-1	-1	-1	-1	2	0
531	支线-狐岐山-回禀宗主	21	530	-1	-1	-1	-1	2	0
532	支线-狐岐山-一诺千金	21	531	-1	-1	-1	-1	2	0
533	支线-狐岐山-触景伤情	21	532	-1	-1	-1	-1	2	0
534	合欢-仙剑墨雪	21	-1	-1	-1	-1	-1	3	0
535	合欢-剑中神器	21	534	-1	-1	-1	-1	3	0
536	合欢-宗主之诺	21	535	-1	-1	-1	-1	3	0
537	合欢-妙不可言	21	536	-1	-1	-1	-1	3	0
538	合欢-长辈惦念	21	537	-1	-1	-1	-1	3	0
539	合欢-泼猴顽怪	21	538	-1	-1	-1	-1	3	0
540	合欢-心中疑惑	21	539	-1	-1	-1	-1	3	0
541	合欢-夺回书籍	21	540	-1	-1	-1	-1	3	0
542	合欢-宗主之女	21	541	-1	-1	-1	-1	3	0
543	合欢-无价花粉	21	542	-1	-1	-1	-1	3	0
544	合欢-花有异香	21	543	-1	-1	-1	-1	3	0
545	合欢-香从何来	21	544	-1	-1	-1	-1	3	0
546	合欢-容颜易老	21	545	-1	-1	-1	-1	3	0
547	合欢-茶之试炼	21	546	-1	-1	-1	-1	3	0
548	合欢-茶之采摘	21	547	-1	-1	-1	-1	3	0
549	合欢-茶之薪火	21	548	-1	-1	-1	-1	3	0
550	合欢-茶之择水	21	549	-1	-1	-1	-1	3	0
551	合欢-茶之品茗	21	550	-1	-1	-1	-1	3	0
552	合欢-完成茶试	21	551	-1	-1	-1	-1	3	0
553	合欢-诗词之试	21	552	-1	-1	-1	-1	3	0
554	合欢-诗之意境	21	553	-1	-1	-1	-1	3	0
555	合欢-诗之习咏	21	554	-1	-1	-1	-1	3	0
556	合欢-回禀三妙	21	555	-1	-1	-1	-1	3	0
557	小池镇-主线-受人之托	30	430	-1	-1	-1	-1	-1	0
558	小池镇-主线-怪事不断	30	557	-1	-1	-1	-1	-1	0
559	小池镇-主线-仙人下凡	30	558	-1	-1	-1	-1	-1	0
560	小池镇-主线-当年往事	30	559	-1	-1	-1	-1	-1	0
561	小池镇-主线-仙人祠堂	30	560	-1	-1	-1	-1	-1	0
562	小池镇-主线-原来是他	30	561	-1	-1	-1	-1	-1	0
563	小池镇-主线-入乡随俗	30	562	-1	-1	-1	-1	-1	0
564	小池镇-主线-小镇大会	30	563	-1	-1	-1	-1	-1	0
565	小池镇-主线-招募壮士	30	564	-1	-1	-1	-1	-1	0
566	小池镇-主线-自告奋勇	30	565	-1	-1	-1	-1	-1	0
567	小池镇-主线-击杀野狐	30	2016	-1	-1	-1	-1	-1	0
568	小池镇-主线-难言之事	30	567	-1	-1	-1	-1	-1	0
569	小池镇-主线-狐妖出没	30	568	-1	-1	-1	-1	-1	0
570	小池镇-主线-恶鬼出没	30	569	-1	-1	-1	-1	-1	0
571	小池镇-主线-询问路人	30	570	-1	-1	-1	-1	-1	0
572	小池镇-主线-一掌拍醒	30	571	-1	-1	-1	-1	-1	0
573	小池镇-主线-石头仙人	30	572	-1	-1	-1	-1	-1	0
574	小池镇-主线-击败鬼魂	30	573	-1	-1	-1	-1	-1	0
575	小池镇-主线-奇怪符纸	30	574	-1	-1	-1	-1	-1	0
576	小池镇-主线-突然偷袭	30	575	-1	-1	-1	-1	-1	0
577	小池镇-主线-安抚秀才	30	576	-1	-1	-1	-1	-1	0
578	小池镇-主线-恶鬼真相	30	577	-1	-1	-1	-1	-1	0
579	小池镇-主线-返回书院	30	578	-1	-1	-1	-1	-1	0
580	小池镇-主线-以恶制恶	30	579	-1	-1	-1	-1	-1	0
581	小池镇-主线-救人一命	30	580	-1	-1	-1	-1	-1	0
582	小池镇-主线-强盗盘踞	30	581	-1	-1	-1	-1	-1	0
583	小池镇-主线-消除隐患	30	582	-1	-1	-1	-1	-1	0
584	小池镇-主线-失踪村民	30	583	-1	-1	-1	-1	-1	0
585	小池镇-主线-先报平安	30	584	-1	-1	-1	-1	-1	0
586	小池镇-主线-洗清怀疑	30	585	-1	-1	-1	-1	-1	0
587	小池镇-主线-真相大白	30	586	-1	-1	-1	-1	-1	0
588	小池镇-主线-害羞狐仙	30	587	-1	-1	-1	-1	-1	0
589	小池镇-主线-寻回首饰	30	588	-1	-1	-1	-1	-1	0
590	小池镇-主线-归还首饰	30	589	-1	-1	-1	-1	-1	0
591	小池镇-主线-深感歉意	30	590	-1	-1	-1	-1	-1	0
592	小池镇-主线-不计前嫌	30	591	-1	-1	-1	-1	-1	0
593	小池镇-主线-知错能改	30	592	-1	-1	-1	-1	-1	0
594	小池镇-主线-大人大量	30	593	-1	-1	-1	-1	-1	0
595	小池镇-主线-笔墨纸砚	30	594	-1	-1	-1	-1	-1	0
596	小池镇-主线-入学通知	30	595	-1	-1	-1	-1	-1	0
597	小池镇-主线-皆大欢喜	30	596	-1	-1	-1	-1	-1	0
598	小池镇-主线-另有担忧	30	597	-1	-1	-1	-1	-1	0
599	小池镇-主线-出发寻真	30	598	-1	-1	-1	-1	-1	0
600	小池镇-主线-焚香弟子	30	599	-1	-1	-1	-1	-1	0
601	小池镇-主线-劝说小七	30	600	-1	-1	-1	-1	-1	0
602	小池镇-主线-独自出发	30	601	-1	-1	-1	-1	-1	0
603	小池镇-主线-疯狗袭人	30	602	-1	-1	-1	-1	-1	0
604	小池镇-主线-神秘背影	30	603	-1	-1	-1	-1	-1	0
605	小池镇-主线-阴森树林	30	604	-1	-1	-1	-1	-1	0
606	小池镇-主线-阵法禁制	30	605	-1	-1	-1	-1	-1	0
607	小池镇-主线-返回小池	30	606	-1	-1	-1	-1	-1	0
608	小池镇-主线-寻求帮助	30	607	-1	-1	-1	-1	-1	0
609	小池镇-主线-破除之法	30	608	-1	-1	-1	-1	-1	0
610	小池镇-主线-魔化动物	30	609	-1	-1	-1	-1	-1	0
611	小池镇-主线-斩妖除魔	30	610	-1	-1	-1	-1	-1	0
612	小池镇-主线-鬼影再现	30	611	-1	-1	-1	-1	-1	0
613	小池镇-主线-合力破敌	30	612	-1	-1	-1	-1	-1	0
614	小池镇-主线-重返小镇	30	613	-1	-1	-1	-1	-1	0
615	小池镇-主线-小镇新家	30	614	-1	-1	-1	-1	-1	0
616	小池镇-主线-拜别焚香	30	615	-1	-1	-1	-1	-1	0
617	小池镇-主线-初入流波	30	2178	-1	-1	-1	-1	-1	0
618	空桑山-支线-内忧外患	30	430	-1	-1	-1	-1	-1	0
619	空桑山-支线-杀鸡儆猴	30	618	-1	-1	-1	-1	-1	0
620	空桑山-支线-反目成仇	30	619	-1	-1	-1	-1	-1	0
621	空桑山-支线-先发制人	30	620	-1	-1	-1	-1	-1	0
622	空桑山-支线-小惩大诫	30	621	-1	-1	-1	-1	-1	0
623	空桑山-支线-久闻大名	30	622	-1	-1	-1	-1	-1	0
624	空桑山-支线-美味糕点	30	623	-1	-1	-1	-1	-1	0
625	空桑山-支线-冰释前嫌	30	624	-1	-1	-1	-1	-1	0
626	空桑山-支线-哭笑不得	30	625	-1	-1	-1	-1	-1	0
627	空桑山-支线-自小孤苦	30	626	-1	-1	-1	-1	-1	0
628	空桑山-支线-滴水之恩	30	627	-1	-1	-1	-1	-1	0
629	空桑山-支线-涌泉相报	30	628	-1	-1	-1	-1	-1	0
630	空桑山-支线-风韵犹存	30	629	-1	-1	-1	-1	-1	0
631	空桑山-支线-暗送秋波	30	630	-1	-1	-1	-1	-1	0
632	空桑山-支线-欢喜冤家	30	631	-1	-1	-1	-1	-1	0
633	空桑山-支线-神秘包裹	30	632	-1	-1	-1	-1	-1	0
634	空桑山-支线-替人送信	30	633	-1	-1	-1	-1	-1	0
635	空桑山-支线-阴错阳差	30	634	-1	-1	-1	-1	-1	0
636	空桑山-支线-醋意大发	30	635	-1	-1	-1	-1	-1	0
637	空桑山-支线-过河拆桥	30	636	-1	-1	-1	-1	-1	0
638	主线-心法突破	1	82	-1	-1	-1	-1	0	0
639	主线-心法突破	1	143	-1	-1	-1	-1	3	0
640	主线-心法突破	1	206	-1	-1	-1	-1	1	0
641	主线-心法突破	1	267	-1	-1	-1	-1	2	0
642	支线-心法深造	11	-1	-1	-1	-1	-1	-1	0
643	【废弃】焚香谷-焚香寻人	99999	-1	-1	-1	-1	-1	-1	0
644	焚香谷-孤山孤影	70	896	-1	-1	-1	-1	-1	0
645	焚香谷-杀生和尚	70	644	-1	-1	-1	-1	-1	0
646	焚香谷-诡异红光	70	645	-1	-1	-1	-1	-1	0
647	焚香谷-初探古刹	70	646	-1	-1	-1	-1	-1	0
648	焚香谷-回报鬼厉	70	647	-1	-1	-1	-1	-1	0
649	焚香谷-再探古刹	70	648	-1	-1	-1	-1	-1	0
650	焚香谷-审问孙图	70	649	-1	-1	-1	-1	-1	0
651	焚香谷-孙图口供	70	650	-1	-1	-1	-1	-1	0
652	焚香谷-防人之心	70	651	-1	-1	-1	-1	-1	0
653	焚香谷-软硬兼施	70	652	-1	-1	-1	-1	-1	0
654	焚香谷-古刹夜话	70	653	-1	-1	-1	-1	-1	0
655	焚香谷-何人所为	70	654	-1	-1	-1	-1	-1	0
656	焚香谷-紫芒刃敌	70	655	-1	-1	-1	-1	-1	0
657	焚香谷-冷夜美人	70	656	-1	-1	-1	-1	-1	0
658	焚香谷-猝然出手	70	657	-1	-1	-1	-1	-1	0
659	焚香谷-和盘托出	70	658	-1	-1	-1	-1	-1	0
660	焚香谷-告之鬼厉	70	659	-1	-1	-1	-1	-1	0
661	焚香谷-独探焚香	70	660	-1	-1	-1	-1	-1	0
662	焚香谷-初探焚香	70	661	-1	-1	-1	-1	-1	0
663	焚香谷-再探焚香	70	662	-1	-1	-1	-1	-1	0
664	焚香谷-三探焚香	70	663	-1	-1	-1	-1	-1	0
665	焚香谷-野味充饥	70	664	-1	-1	-1	-1	-1	0
666	焚香谷-山野烧烤	70	665	-1	-1	-1	-1	-1	0
667	焚香谷-顶级厨艺	70	666	-1	-1	-1	-1	-1	0
668	焚香谷-享用美味	70	667	-1	-1	-1	-1	-1	0
669	焚香谷-灭掉火堆	70	668	-1	-1	-1	-1	-1	0
670	焚香谷-探查动静	70	669	-1	-1	-1	-1	-1	0
671	焚香谷-趁乱而入	70	670	-1	-1	-1	-1	-1	0
672	焚香谷-铃声来源	70	671	-1	-1	-1	-1	-1	0
673	焚香谷-入侵之物	70	672	-1	-1	-1	-1	-1	0
674	焚香谷-避开来人	70	673	-1	-1	-1	-1	-1	0
675	焚香谷-探路不易	70	674	-1	-1	-1	-1	-1	0
676	焚香谷-杀出血路	70	675	-1	-1	-1	-1	-1	0
677	焚香谷-上官师叔	70	676	-1	-1	-1	-1	-1	0
678	焚香谷-大战燕虹	70	677	-1	-1	-1	-1	-1	0
679	焚香谷-易容之术	70	678	-1	-1	-1	-1	-1	0
680	焚香谷-击杀鱼人	70	679	-1	-1	-1	-1	-1	0
681	焚香谷-挑拨离间	70	680	-1	-1	-1	-1	-1	0
682	焚香谷-寻找仙子	70	681	-1	-1	-1	-1	-1	0
683	焚香谷-通知鱼人	70	682	-1	-1	-1	-1	-1	0
684	焚香谷-此间事了	70	683	-1	-1	-1	-1	-1	0
685	焚香谷-藏身之所	70	684	-1	-1	-1	-1	-1	0
686	焚香谷-唤醒女子	70	685	-1	-1	-1	-1	-1	0
687	焚香谷-证明身份	70	686	-1	-1	-1	-1	-1	0
688	焚香谷-杀人立证	70	687	-1	-1	-1	-1	-1	0
689	焚香谷-来龙去脉	70	688	-1	-1	-1	-1	-1	0
690	焚香谷-极阴玄水	70	689	-1	-1	-1	-1	-1	0
691	焚香谷-破解阵法	70	690	-1	-1	-1	-1	-1	0
692	焚香谷-火灵乱窜	70	691	-1	-1	-1	-1	-1	0
693	焚香谷-割腕救狐	70	692	-1	-1	-1	-1	-1	0
694	焚香谷-救主心切	70	693	-1	-1	-1	-1	-1	0
695	焚香谷-大战异兽	70	694	-1	-1	-1	-1	-1	0
696	焚香谷-九尾天狐	70	695	-1	-1	-1	-1	-1	0
697	焚香谷-小白疑惑	70	696	-1	-1	-1	-1	-1	0
698	焚香谷-小白脱困	70	697	-1	-1	-1	-1	-1	0
699	焚香谷-伤心为谁	70	698	-1	-1	-1	-1	-1	0
700	焚香谷-至邪之物	70	699	-1	-1	-1	-1	-1	0
701	焚香谷-新的线索	70	700	-1	-1	-1	-1	-1	0
702	焚香谷-通知小倩	70	701	-1	-1	-1	-1	-1	0
703	夫妻-进阶-花果婚	45	-1	-1	-1	-1	-1	-1	0
704	夫妻-进阶-花果婚	45	705	-1	-1	-1	-1	-1	0
705	夫妻-进阶-花果婚	45	703	-1	-1	-1	-1	-1	0
706	夫妻-进阶-糖婚	45	704	-1	-1	-1	-1	-1	0
707	夫妻-进阶-糖婚	45	708	-1	-1	-1	-1	-1	0
708	夫妻-进阶-糖婚	45	706	-1	-1	-1	-1	-1	0
709	夫妻-进阶-丝婚	45	707	-1	-1	-1	-1	-1	0
710	夫妻-进阶-丝婚	45	711	-1	-1	-1	-1	-1	0
711	夫妻-进阶-丝婚	45	709	-1	-1	-1	-1	-1	0
712	夫妻-进阶-水晶婚	45	710	-1	-1	-1	-1	-1	0
713	夫妻-进阶-水晶婚	45	714	-1	-1	-1	-1	-1	0
714	夫妻-进阶-水晶婚	45	712	-1	-1	-1	-1	-1	0
715	夫妻-进阶-银婚	45	713	-1	-1	-1	-1	-1	0
716	夫妻-进阶-银婚	45	717	-1	-1	-1	-1	-1	0
717	夫妻-进阶-银婚	45	715	-1	-1	-1	-1	-1	0
718	夫妻-进阶-珍珠婚	45	716	-1	-1	-1	-1	-1	0
719	夫妻-进阶-珍珠婚	45	720	-1	-1	-1	-1	-1	0
720	夫妻-进阶-珍珠婚	45	718	-1	-1	-1	-1	-1	0
721	夫妻-进阶-珊瑚婚	45	719	-1	-1	-1	-1	-1	0
722	夫妻-进阶-珊瑚婚	45	723	-1	-1	-1	-1	-1	0
723	夫妻-进阶-珊瑚婚	45	721	-1	-1	-1	-1	-1	0
724	夫妻-进阶-青玉婚	45	722	-1	-1	-1	-1	-1	0
725	夫妻-进阶-青玉婚	45	726	-1	-1	-1	-1	-1	0
726	夫妻-进阶-青玉婚	45	724	-1	-1	-1	-1	-1	0
727	大王村-青云-召回之书	50	978	-1	-1	-1	-1	0	0
728	大王村-青云-复命师门	50	727	-1	-1	-1	-1	0	0
729	大王村-青云-死泽传闻	50	728	-1	-1	-1	-1	0	0
730	大王村-青云-掌门示意	50	729	-1	-1	-1	-1	0	0
731	大王村-青云-旧友相见	50	730	-1	-1	-1	-1	0	0
732	大王村-青云-闲叙一二	50	731	-1	-1	-1	-1	0	0
733	大王村-青云-切磋交流	50	732	-1	-1	-1	-1	0	0
734	大王村-青云-伴手礼物	50	733	-1	-1	-1	-1	0	0
735	大王村-青云-起身上路	50	734	-1	-1	-1	-1	0	0
736	大王村-天音-召回之书	50	978	-1	-1	-1	-1	1	0
737	大王村-天音-复命师门	50	736	-1	-1	-1	-1	1	0
738	大王村-天音-死泽传闻	50	737	-1	-1	-1	-1	1	0
739	大王村-天音-掌门示意	50	738	-1	-1	-1	-1	1	0
740	大王村-天音-旧友相见	50	739	-1	-1	-1	-1	1	0
741	大王村-天音-闲叙一二	50	740	-1	-1	-1	-1	1	0
742	大王村-天音-切磋交流	50	741	-1	-1	-1	-1	1	0
743	大王村-天音-伴手礼物	50	742	-1	-1	-1	-1	1	0
744	大王村-天音-起身上路	50	743	-1	-1	-1	-1	1	0
745	大王村-鬼王-召回之书	50	978	-1	-1	-1	-1	2	0
746	大王村-鬼王-复命师门	50	745	-1	-1	-1	-1	2	0
747	大王村-鬼王-死泽传闻	50	746	-1	-1	-1	-1	2	0
748	大王村-鬼王-掌门示意	50	747	-1	-1	-1	-1	2	0
749	大王村-鬼王-旧友相见	50	748	-1	-1	-1	-1	2	0
750	大王村-鬼王-闲叙一二	50	749	-1	-1	-1	-1	2	0
751	大王村-鬼王-切磋交流	50	750	-1	-1	-1	-1	2	0
752	大王村-鬼王-伴手礼物	50	751	-1	-1	-1	-1	2	0
753	大王村-鬼王-起身上路	50	752	-1	-1	-1	-1	2	0
754	大王村-合欢-召回之书	50	978	-1	-1	-1	-1	3	0
755	大王村-合欢-复命师门	50	754	-1	-1	-1	-1	3	0
756	大王村-合欢-死泽传闻	50	755	-1	-1	-1	-1	3	0
757	大王村-合欢-掌门示意	50	756	-1	-1	-1	-1	3	0
758	大王村-合欢-旧友相见	50	757	-1	-1	-1	-1	3	0
759	大王村-合欢-闲叙一二	50	758	-1	-1	-1	-1	3	0
760	大王村-合欢-切磋交流	50	759	-1	-1	-1	-1	3	0
761	大王村-合欢-伴手礼物	50	760	-1	-1	-1	-1	3	0
762	大王村-合欢-起身上路	50	761	-1	-1	-1	-1	3	0
763	大王村-临泽荒村	50	-1	735	744	753	762	-1	0
764	大王村-村中变故	50	763	-1	-1	-1	-1	-1	0
765	大王村-路遇旧人	50	764	-1	-1	-1	-1	-1	0
766	大王村-前往招呼	50	765	-1	-1	-1	-1	-1	0
767	大王村-老者提点	50	766	-1	-1	-1	-1	-1	0
768	大王村-青云-检查症状	50	767	-1	-1	-1	-1	0	0
769	大王村-驿站之变	50	-1	768	897	898	899	-1	0
770	大王村-银针试毒	50	769	-1	-1	-1	-1	-1	0
771	大王村-请示老者	50	770	-1	-1	-1	-1	-1	0
772	大王村-心中猜想	50	771	-1	-1	-1	-1	-1	0
773	大王村-凶残黑蟾	50	772	-1	-1	-1	-1	-1	0
774	大王村-验证猜想	50	773	-1	-1	-1	-1	-1	0
775	大王村-矛头所指	50	774	-1	-1	-1	-1	-1	0
776	大王村-黑水之水	50	775	-1	-1	-1	-1	-1	0
777	大王村-一探上游	50	776	-1	-1	-1	-1	-1	0
778	大王村-牢笼钥匙	50	777	-1	-1	-1	-1	-1	0
779	大王村-幸存弟子	50	778	-1	-1	-1	-1	-1	0
780	大王村-鬼祟密会	50	779	-1	-1	-1	-1	-1	0
781	大王村-就地拿下	50	780	-1	-1	-1	-1	-1	0
782	大王村-事情败露	50	781	-1	-1	-1	-1	-1	0
783	大王村-捣毁毒罐	50	782	-1	-1	-1	-1	-1	0
784	大王村-唯一线索	50	783	-1	-1	-1	-1	-1	0
785	大王村-纠葛孽缘	50	784	-1	-1	-1	-1	-1	0
786	大王村-当面质问	50	785	-1	-1	-1	-1	-1	0
787	大王村-惊弓之鸟	50	786	-1	-1	-1	-1	-1	0
788	大王村-不得为之	50	787	-1	-1	-1	-1	-1	0
789	大王村-珍贵蝉蜕	50	788	-1	-1	-1	-1	-1	0
790	大王村-妖瞳之力	50	789	-1	-1	-1	-1	-1	0
791	大王村-黑蟾之王	50	790	-1	-1	-1	-1	-1	0
792	大王村-注入真气	50	791	-1	-1	-1	-1	-1	0
793	大王村-解毒之药	50	792	-1	-1	-1	-1	-1	0
794	大王村-回禀老者	50	793	-1	-1	-1	-1	-1	0
795	大王村-箭在弦上	50	794	-1	-1	-1	-1	-1	0
796	大王村-事态有变	50	795	-1	-1	-1	-1	-1	0
