Id	Name	Name	Title	ResPath	CommonAnimPath	AnimPath	HeadPic	HalfFakeOjbID	HeadInfoHeight	DamageBoardHeight	Scale	DeadSound01	DeadSound02	DeadSound03	DeadEffectId	SpecialStandAnimId	SpecialRunAnimId	SpecialDeadAnimId	AttackSoundRate	AttcackSoundId	HitSoundRate	HitSoundId	ModelType	EffectScale	OffsetX	OffsetY	OffsetZ	ColliderRadius	ColliderHeight	NpcAttack1SoundId	NpcAttack2SoundId
107	合欢派-三妙夫人	三妙夫人	NPC	Npc_sanmiaoxianzi_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.8	2	1	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	-1	-1
108	合欢派-兰鸾儿	兰鸾儿	NPC	Npc_tianlinger_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.8	2	1	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	-1	-1
109	合欢派-春君同	春君同	NPC	Npc_zengshushu_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
110	合欢派-夏雨雪	夏雨雪	NPC	Npc_yanhong_1		Animation/NPC/Woman/MatureWoman/No_Weapon	head-shaolin	305	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	506	507
111	合欢派-秋沐阳	秋沐阳	NPC	Npc_xiaoqian_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.8	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
112	合欢派-冬沧海	冬沧海	NPC	Npc_lixun_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
113	合欢派-赵飞燕	赵飞燕	NPC	Npc_yanhong_1		Animation/NPC/Woman/MatureWoman/No_Weapon	head-shaolin	295	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	506	507
114	合欢派-祁莫风	祁莫风	NPC	Npc_xiaonanhai_1		Animation/NPC/Man/Child/No_Weapon	head-shaolin	289	1.8	2	1	501	501	501	-1	-1	-1	-1	50	496	80	500	1	-1	0	0	0	0.5	3	497	498
115	合欢派-苏柔	苏柔	NPC	Npc_chengzhu_1		Animation/NPC/Woman/MatureWoman/Magic	TianShanHead	304	1.6	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
116	合欢派-欢喜婆婆	欢喜婆婆	NPC	Npc_laotaitai_1		Animation/NPC/Man/Fat/No_Weapon	head-shaolin	290	1.6	2	1	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	-1	-1
117	合欢派-看守弟子	看守弟子	NPC	Npc_wuyao_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	391	391	391	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	388	389
118	灵猴	灵猴	怪物	Npc_yehouzi_1		Animation/NPC/Animal/Baboon	TianShanHead	271	1.4	1.6	0.25	77	77	77	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	74	343
119	魅宗弟子	魅宗弟子	怪物	Npc_hehuannvdizi_1		Animation/NPC/Woman/MatureWoman/Magic	TianShanHead	304	1.8	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
120	影宗弟子	影宗弟子	怪物	Npc_hehuannandizi_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	391	391	391	-1	-1	-1	-1	50	387	80	19	1	-1	0	0	0	0.5	3	388	389
121	花魅	花魅	怪物	Npc_huamei_1		Animation/NPC/Woman/MatureWoman/Ghost	TianShanHead	302	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	71	280
122	主线-大骨香味	大棒骨	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
123	主线-探查禁制	天机锁禁制	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
124	合欢派-影	影	NPC	Npc_wuyao_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	391	391	391	-1	-1	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	388	389
125	猴王赤月	猴王赤月	怪物	Npc_sanyanxionghou_1		Animation/NPC/Man/Titan	head-shaolin	301	4	4.5	2	338	338	338	-1	-1	-1	-1	0	-1	80	341	1	-1	0	0	0	0.5	3	339	340
126	恶僧	恶僧	怪物	Npc_baiduzi_1		Animation/NPC/Man/Child/Magic	head-shaolin	289	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
128	狂霸天	狂霸天	怪物	Npc_shanzei_1		Animation/NPC/Man/MatureMan/One_Sword	TianShanHead	296	2.5	2.7	1.5	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	263	264
129	鬼王宗-鬼先生	鬼先生	NPC	Npc_guixiansheng_1		Animation/NPC/Man/MatureMan/Ghost	DaLiHead	294	2.3	2.5	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	492	493
130	草庙村-普智神僧	普智神僧	NPC	Npc_puzhi_1		Animation/NPC/Man/Fat/Magic	DaLiHead	290	3	3.2	2	24	23	22	-1	18	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
131	草庙村-黑衣道人	黑衣道人	NPC	Npc_cangsongdaoren_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	3.5	3.7	2	24	23	22	-1	18	-1	-1	50	-1	80	19	1	-1	0	0	0	0.5	3	515	516
132	草庙村-尸兵	尸兵	NPC	Npc_dushi_2		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
133	草庙村-尸卒	尸卒	NPC	Npc_dushi_2		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
134	草庙村-血毒尸王	血毒尸王	NPC	Npc_dushi_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	3.3	3.5	2	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
135	草庙村-冰毒尸王	冰毒尸王	NPC	Npc_dushi_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	3.3	3.5	2	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
136	草庙村-蛊毒尸王	蛊毒尸王	NPC	Npc_dushi_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	3.3	3.5	2	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
137	草庙村-冥毒尸王	冥毒尸王	NPC	Npc_dushi_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	3.3	3.5	2	188	188	188	-1	-1	-1	-1	0	-1	80	189	1	-1	0	0	0	0.5	3	72	187
138	草庙村-七尾蜈蚣	七尾蜈蚣	NPC	Npc_wugong_1		Animation/NPC/Animal/Snake	DaLiHead	17	4	4	0.8	103	103	103	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	102	102
139	草庙村-碧玉念珠	碧玉念珠	NPC	Npc_biyunianzhu_1		Animation/NPC/Animal/Fairy	head-shaolin	-1	2	2.2	1	278	278	278	200	-1	-1	61	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	102
140	草庙村-雷光	雷光	NPC	Npc_leidian_1		Animation/NPC/Animal/Fairy	head-shaolin	-1	2	2.2	1	278	278	278	200	-1	-1	61	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	102
141	草庙村-电花	电花	NPC	Npc_leidian_3		Animation/NPC/Animal/Fairy	head-shaolin	-1	2	2.2	1	278	278	278	200	-1	-1	61	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	102
142	草庙村-御雷精核	御雷精核	NPC	Npc_leidian_2		Animation/NPC/Animal/Fairy	head-shaolin	-1	3	3.2	1	278	278	278	200	-1	-1	61	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	102
143	草庙村-噬血普智	噬血普智	NPC	Npc_puzhi_2		Animation/NPC/Man/Fat/Magic	DaLiHead	290	3	3.2	2	115	115	115	-1	18	-1	-1	50	13	80	116	1	-1	0	0	0	0.5	3	121	102
144	上等灵芝	上等灵芝	NPC	Npc_luxueqi_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	102
145	黑心老人石像	黑心老人石像	NPC	Npc_heixinlaoren_1		Animation/NPC/Man/MatureMan/Magic	head-shaolin	293	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	102
146	逍遥泉	逍遥泉	NPC	Npc_luxueqi_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
147	三生果	三生果	采集	Npc_luxueqi_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
148	鼎	鼎	NPC	Npc_luxueqi_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
149	主线-供奉物资	供奉物资	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
150	主线-施舍粥饭	粥饭	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
151	主线-清扫落叶	落叶	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
152	天音寺-弟子	看守弟子	NPC	Npc_tianyinnandizi_1		Animation/NPC/Man/MatureMan/Long_Magic	DaLiHead	292	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	494	495
153	天音寺-吴伯	月老	NPC	Npc_yuelao_1		Animation/NPC/Man/Fat/No_Weapon	head-shaolin	290	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
154	天音寺-孙婆婆	老太	NPC	Npc_laotaitai_1		Animation/NPC/Man/Fat/No_Weapon	head-shaolin	290	1.6	2	1	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	-1	-1
155	天音寺-曹叔	乞丐	NPC	Npc_yuweng_1		Animation/NPC/Man/MatureMan/Magic	head-shaolin	293	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
156	天音寺-魔刹罗	魔刹罗	怪物	Npc_baiduzi_1		Animation/NPC/Man/Child/Magic	head-shaolin	289	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	488	488
157	主线-曼陀之花	曼陀罗	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
158	主线-明王圣母	神像	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
159	主线-确认异宝	合欢铃	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
160	主线-整理古籍	古籍	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
161	主线-碑文拓印	碑文	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
162	主线-小灰踪迹	神秘草丛	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
163	主线-天机之秘	天机锁禁制	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
164	金铃夫人石像	金铃夫人石像	NPC	Npc_luxueqi_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
165	宠物-三眼灵猴（废弃）	三眼灵猴（废弃）	宠物	Npc_dahuanggou_01		Animation/NPC/Animal/Dog	head-shaolin	20	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
166	鬼王男新手装（废弃）	主角：鬼王	主角	Zy_guiwangnan_001		Animation/Player/Man/Guiwang	head-shaolin	52	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
167	鬼王女新手装（废弃）	主角：鬼王	主角	Zy_guiwangnv_001		Animation/Player/Woman/Guiwang	head-shaolin	53	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
168	鬼王男10级装备（废弃）	主角：鬼王	主角	Zy_guiwangnan_010		Animation/Player/Man/Guiwang	head-shaolin	54	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
169	鬼王女10级装备（废弃）	主角：鬼王	主角	Zy_guiwangnv_010		Animation/Player/Woman/Guiwang	head-shaolin	55	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
170	青云女120级装备（废弃）	主角：青云	主角	Zy_qingyunnv_120		Animation/Player/Woman/Qingyun	head-shaolin	56	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
171	幻月洞府-幻月古镜	幻月古镜	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
172	幻月洞府-嗔恚魔	嗔恚魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
173	幻月洞府-嫉妒魔	嫉妒魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
174	幻月洞府-淫邪魔	淫邪魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
175	幻月洞府-妄言魔	妄言魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
176	幻月洞府-憍慢魔	憍慢魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
177	幻月洞府-心魔-忧	心魔-忧	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
178	幻月洞府-心魔-惧	心魔-惧	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
179	幻月洞府-心魔-惊	心魔-惊	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
180	幻月洞府-心魔-恐	心魔-恐	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
181	幻月洞府-心魔-哀	心魔-哀	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
182	幻月洞府-心魔-悲	心魔-悲	NPC	Npc_Huanyuemijing_YL1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
183	幻月洞府-万剑一	万剑一	NPC	Npc_wanjianyi_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	2.7	3	1.5	24	23	22	-1	-1	-1	-1	50	559	80	19	1	-1	0	0	0	0.5	3	558	343
184	死灵渊	阴灵男	NPC	Npc_yuanlingnan_1		Animation/NPC/Man/MatureMan/Ghost	head-shaolin	294	2.4	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	1	-1	0	0	0	0.5	3	71	280
185	死灵渊	阴灵女	NPC	Npc_yuanlingnv_1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.2	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
186	死灵渊	小蝙蝠	NPC	Npc_bianfu_1		Animation/NPC/Animal/Bat	head-shaolin	302	2	2.2	1	75	75	75	-1	-1	-1	-1	0	-1	80	298	5	-1	0	0	0	0.5	3	296	297
187	死灵渊	姜老三	NPC	Npc_jianglaosan_1		Animation/NPC/Man/MatureMan/No_Weapon	DaLiHead	295	3.3	3.5	2	23	23	23	48	-1	-1	-1	50	15	80	21	1	-1	0	0	0	0.5	3	190	191
188	死灵渊	树妖	NPC	Npc_shuyao_1		Animation/NPC/Man/Titan	DaLiHead	301	4.5	4.7	2	306	306	306	-1	-1	-1	-1	0	-1	80	305	1	-1	0	0	0	2	3	303	304
189	死灵渊	赤眼猪妖	NPC	Npc_yezhu_2		Animation/NPC/Animal/Pig	DaLiHead	17	3.3	3.5	2	76	76	76	-1	-1	-1	-1	0	-1	80	78	3	-1	0	0	0	2	3	252	253
190	死灵渊	黑水玄蛇	NPC	Npc_jiumingxuanshe_1		Animation/NPC/Animal/Snake	DaLiHead	17	7	2	2	103	103	103	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	-2.4	-4	3	3	102	102
191	幻月洞府-心魔-忧-爆炸	心魔-忧	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
192	幻月洞府-心魔-惧-爆炸	心魔-惧	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
193	幻月洞府-心魔-惊-爆炸	心魔-惊	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
194	幻月洞府-心魔-恐-爆炸	心魔-恐	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
195	幻月洞府-心魔-哀-爆炸	心魔-哀	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
196	幻月洞府-心魔-悲-爆炸	心魔-悲	NPC	Npc_Huanyuemijing_YL2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2	2.2	1.3	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
197	鬼王宗女-受伤凌烟	受伤凌烟	NPC	Npc_guiwangnvdizi_1		Animation/Player/Woman/Guiwang	TianShanHead	121	1.6	2	1	25	247	248	-1	71	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	123	123
198	采集模型-代替	矿石	采集	Npc_xiaohuan_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
199	合欢任务-夔牛	夔牛	怪物	Npc_linniu_1		Animation/NPC/Animal/Cow	TianShanHead	-1	3.8	4	1	529	529	529	-1	-1	-1	-1	0	-1	80	528	3	-1	0	0	0	0.5	3	526	527
200	河阳城-申天斗	申天斗	NPC	Npc_qingyunnandizi_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
201	少年张小凡	少年张小凡	NPC	Npc_shaonianzhangxiaofan_1		Animation/NPC/Man/Child/Magic	head-shaolin	289	1.6	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
202	宠物-测试	测试宠物	宠物	Npc_dahuanggou_01		Animation/NPC/Animal/Dog	head-shaolin	20	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
203	主线-变身混入	禁地机关	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
204	主线-混入合欢	香料	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
205	主线-混入鬼王	标记	采集	Mission_qingyunnan_Hurt01				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
206	合欢女20级装备（废弃）	主角：合欢	主角	Zy_hehuannv_020		Animation/Player/Woman/Hehuan	head-shaolin	116	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
207	NPC田不易	田不易	NPC	Npc_tianbuyi_1		Animation/NPC/Man/Fat/One_Sword	head-shaolin	291	1.4	1.8	1	115	115	115	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
208	BOSS田不易	田不易	BOSS	Npc_tianbuyi_1		Animation/NPC/Man/Fat/One_Sword	head-shaolin	291	2.7	3	2	115	115	115	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	123	123
209	通用采集点			Npc_caijidian				-1	0	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
210	NPC毒神	毒神	NPC	Npc_dushen_1		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	1.8	2	1	188	188	188	48	-1	-1	61	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
211	幻月古镜	幻月古镜	BOSS	Npc_Huanyuegujing_1		Animation/NPC/Building/Glass		-1	4.8	5	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
212	黑节竹	黑节竹	NPC	Npc_Heizhu_1		Animation/NPC/Building/Tree		-1	10	2	1	251	251	251	-1	-1	-1	-1	0	-1	80	250	-1	-1	0	0	0	0.5	3	-1	-1
213	空桑山-NPC-流寇喽啰	流寇喽啰	NPC	Npc_dutu_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
214	空桑山-NPC-大当家	大当家	NPC	Npc_shanzei_1		Animation/NPC/Man/MatureMan/One_Sword	TianShanHead	296	2	2.2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	263	264
215	空桑山-NPC-常老三	常老三	NPC	Npc_shanzei_1		Animation/NPC/Man/MatureMan/One_Sword	TianShanHead	296	2	2.2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	263	264
216	空桑山-NPC-野狗道人	野狗道人	NPC	Npc_yegoudaoren_1		Animation/NPC/Man/Strong/Magic	DaLiHead	298	2	2.2	1	24	23	22	-1	-1	-1	-1	50	574	80	19	1	-1	0	0	0	0.5	3	572	573
217	空桑山-NPC-炼血堂弟子	炼血堂弟子	NPC	Npc_shanzei_1		Animation/NPC/Man/MatureMan/One_Sword	TianShanHead	296	2	2.2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	263	264
218	空桑山-NPC-年老大	年老大	NPC	Npc_nianlaoda_1		Animation/NPC/Man/Fat/No_Weapon	DaLiHead	290	1.8	2	1	115	115	115	-1	-1	-1	-1	0	-1	80	116	1	-1	0	0	0	0.5	3	121	122
219	空桑山-NPC-林锋	林锋	NPC	Npc_lixun_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	503	503
220	空桑山-NPC-美艳少妇	美艳少妇	NPC	Npc_shaofu_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.8	2	1	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	-1	-1
