Id	Desc	Money	BindYuanBao	Exp	TitleID	ToolID1	ToolNum1	ToolID2	ToolNum2	ProItemID1	ProNum1	ProItemID2	ProNum2	ProItemID3	ProNum3	ProItemID4	ProNum4	ChoosedID	ItemID0	ItemNum0	ItemID1	ItemNum1	ItemID2	ItemNum2
192	主线-痴情厉咒	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
193	主线-回见掌门	100	0	2933	-1	8002	30	8029	30	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
194	主线-凌波玉箫	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
195	【废弃】主线-飞行之法	100	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
196	主线-三生之果	100	0	3166	-1	13005	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
197	主线-空桑之行	100	0	1000	-1	2104	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
198	主线-梵音归航	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
199	主线-烦恼香客	100	0	2804	-1	8001	30	8028	30	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
200	主线-红云恶僧	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
201	主线-供奉物资	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
202	主线-佛法无边	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
203	主线-又惊又喜	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
204	主线-我佛慈悲	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
205	主线-法相师兄	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
206	主线-师兄关怀	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
207	主线-普德恩师	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
208	主线-神秘来客	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
209	主线-众生平等	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
210	主线-恩师嘱托	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
211	主线-加强守卫	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
212	主线-掌门汤药	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
213	主线-加一把火	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
214	主线-初见掌门	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
215	主线-佛祖慈悲	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
216	主线-悟道晚霞	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
217	主线-达摩金身	100	0	3775	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
218	主线-法门佛道	100	0	3775	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
219	主线-亲传之位	100	0	3775	-1	51104	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
220	主线-帮忙师兄	100	0	3775	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
221	主线-施舍粥饭	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
222	主线-果腹之食	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
223	主线-关照师弟	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
224	主线-清扫落叶	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
225	主线-心有所向	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
226	主线-帮忙相问	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
227	主线-普智师叔	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
228	主线-心有所惑	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
229	主线-婆娑苦境	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
230	主线-悲从中来	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
231	主线-施法补救	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
232	主线-千佛尊者	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
233	主线-不速之客	100	0	5386	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
234	主线-心术不正	100	0	5386	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
235	主线-噬血来历	100	0	5386	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
236	主线-无字玉璧	100	0	5386	-1	51204	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
237	主线-弟子未归	100	0	5386	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
238	主线-探入合欢	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
239	主线-寻找师兄	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
240	主线-灵猴顽皮	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
241	主线-了解情况	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
242	主线-合欢服饰	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
243	主线-混入合欢	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
244	主线-俊俏男子	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
245	主线-莺莺燕燕	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
246	主线-偷听谈话	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
247	主线-金铃禁地	100	0	2584	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
248	主线-贿赂口风	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
249	主线-惹事师妹	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
250	主线-报告师兄	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
251	主线-起身回寺	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
252	主线-回禀尊者	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
253	主线-压制之法	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
254	主线-回见掌门	100	0	2933	-1	51604	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
255	主线-空桑事发	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
256	主线-师兄同行	100	0	2933	-1	8002	30	8029	30	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
257	主线-轮回佛珠	100	0	2933	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
258	【废弃】主线-飞行之法	100	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
259	主线-不灭天灯	100	0	3454	-1	13005	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
260	主线-空桑之行	100	0	1000	-1	2104	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
261	主线-一路向北	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
262	主线-受伤师妹	100	0	2804	-1	8001	30	8028	30	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
263	主线-曼陀之花	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
264	主线-小巧心思	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
265	主线-朱雀圣使	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
266	主线-善意谎言	100	0	2804	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
267	主线-同门关怀	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
268	主线-青龙圣使	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
269	主线-作乱山贼	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
270	主线-霸天之祸	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
271	主线-关键密信	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
272	主线-找出卧底	100	0	2761	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
273	主线-血池禁地	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
274	主线-交手而战	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
275	主线-拜谒掌门	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
276	主线-掌门之意	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
277	主线-入门之试	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
278	主线-明王圣母	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
279	主线-歃血立契	100	0	3045	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
280	主线-白虎圣使	100	0	3775	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
281	主线-血阵试炼	100	0	3775	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
282	主线-回禀掌门	100	0	3775	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
283	主线-亲传之位	100	0	3775	-1	61104	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
284	主线-心有不安	100	0	3775	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
285	主线-鬼厉之名	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
286	主线-石室异动	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
287	主线-确认异宝	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
288	主线-加固禁制	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
289	主线-狐岐渊源	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
290	主线-玄武圣使	100	0	3780	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
291	主线-整理古籍	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
292	主线-另寻他法	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
293	主线-回见鬼厉	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
294	主线-命是无缘	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
295	主线-心有愧疚	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
296	主线-召集弟子	100	0	4165	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
297	主线-总堂之会	100	0	3847	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
298	主线-闹事师兄	100	0	3847	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
299	主线-自负无能	100	0	3847	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
300	主线-杀生和尚	100	0	3847	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
301	主线-何以服众	100	0	3847	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
302	主线-盛情难却	100	0	3847	-1	61204	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
303	主线-当断即断	100	0	3847	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
304	主线-探入青云	100	0	3158	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
305	主线-作乱山魈	100	0	3158	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
306	主线-灵尊之怒	100	0	3158	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
307	主线-小灰踪迹	100	0	3158	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
308	主线-坚韧黑竹	100	0	3158	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
309	主线-昔日之怨	100	0	3158	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
310	主线-青云衣物	100	0	3158	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
311	主线-变身混入	100	0	3158	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
312	主线-天机之秘	100	0	3259	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
313	主线-魂牵梦萦	100	0	3259	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
314	主线-出手相助	100	0	3259	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
315	主线-千里传音	100	0	3259	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
316	主线-朱雀之劝	100	0	3259	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
317	主线-掌门之命	100	0	3259	-1	61604	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
318	主线-死灰复燃	100	0	3259	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
319	主线-宗主之命	100	0	3259	-1	8002	30	8029	30	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
320	主线-朱雀灵印	100	0	3259	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
321	【废弃】主线-飞行之法	100	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
322	主线-碑文拓印	100	0	3454	-1	13005	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
323	主线-空桑之行	100	0	1000	-1	2104	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
324	主线-普方师叔	100	0	3775	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
325	主线-飞行之法	100	0	1085	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
326	支线-青云-宠物教学-萌宠情缘	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
327	支线-青云-宠物教学-捕宠神器（道具领取）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
328	支线-青云-宠物教学-路遇萌狗（宠物捕捉）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
329	支线-青云-宠物教学-并肩作战（宠物出战）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
330	支线-青云-宠物教学-带你变强（宠物升级）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
331	支线-青云-宠物教学-更加强力（宠物加点）	100	0	1727	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
332	【废弃】支线-青云-宠物教学-训练有素	100	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
333	支线-合欢-宠物教学-萌宠情缘	100	0	1583	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
334	支线-合欢-宠物教学-捕宠神器（道具领取）	100	0	1583	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
335	支线-合欢-宠物教学-路遇灵猴（宠物捕捉）	100	0	1583	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
336	支线-合欢-宠物教学-并肩作战（宠物出战）	100	0	1583	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
337	支线-合欢-宠物教学-带你变强（宠物升级）	100	0	1583	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
338	支线-合欢-宠物教学-更加强力（宠物加点）	100	0	1583	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
339	【废弃】支线-合欢-宠物教学-训练有素	100	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
340	支线-天音-宠物教学-萌宠情缘	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
341	支线-天音-宠物教学-捕宠神器（道具领取）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
342	支线-天音-宠物教学-路遇灵猴（宠物捕捉）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
343	支线-天音-宠物教学-并肩作战（宠物出战）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
344	支线-天音-宠物教学-带你变强（宠物升级）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
345	支线-天音-宠物教学-更加强力（宠物加点）	100	0	1727	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
346	【废弃】支线-天音-宠物教学-训练有素	100	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
347	支线-鬼王-宠物教学-萌宠情缘	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
348	支线-鬼王-宠物教学-捕宠神器（道具领取）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
349	支线-鬼王-宠物教学-路遇灵猴（宠物捕捉）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
350	支线-鬼王-宠物教学-并肩作战（宠物出战）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
351	支线-鬼王-宠物教学-带你变强（宠物升级）	100	0	1727	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
352	支线-鬼王-宠物教学-更加强力（宠物加点）	100	0	1727	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
353	【废弃】支线-鬼王-宠物教学-训练有素	100	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
354	主线-仙风道骨	100	0	258	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
355	主线-拜访老友	100	0	1085	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
356	主线-突来麻烦	100	0	618	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
357	主线-酒醉红颜	100	0	618	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
358	主线－询问其详	100	0	834	-1	8000	30	8027	30	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
359	主线-严惩逃兵	100	0	834	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
360	主线-惩治匪患	100	0	1227	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
361	支线-幻月古洞	100	0	1309	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
362	支线-草庙疑云	100	0	1309	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
363	支线-死灵渊	100	0	1309	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
364	支线-炼器渊	100	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
365	支线-聚气	100	0	1309	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
366	支线-加入帮会	100	0	226	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
367	支线-日常活动	100	0	226	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
368	主线-青云升级35级	100	0	925	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
369	主线-鬼王升级35级	100	0	925	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
370	主线-天音升级35级	100	0	925	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
371	主线-合欢升级35级	100	0	925	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
372	主线-空桑山-巡山喽啰	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
373	主线-空桑山-初探炼血	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
374	主线-空桑山-买路钱	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
375	主线-空桑山-拜见当家	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
376	主线-空桑山-炼血死敌	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
377	主线-空桑山-血幅肆虐	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
378	主线-空桑山-怪异标记	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
379	主线-空桑山-报告寨主	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
380	主线-空桑山-以牙还牙	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	-1	0	-1	0
381	主线-空桑山-相争空桑	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
382	主线-空桑山-欲探空桑	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
383	主线-空桑山-暗流涌动	100	0	2060	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
